105,https://doi.org/10.1016/j.phrs.2023.106952,central nervous system
105,https://doi.org/10.1016/j.phrs.2023.106952,cognitive & behavioral aspects in Phenylketonuria
105,https://doi.org/10.1016/j.phrs.2023.106952,cognitive and behavioral functions
105,https://doi.org/10.1016/j.phrs.2023.106952,cognitive deficits
105,https://doi.org/10.1016/j.phrs.2023.106952,cognitive functions
105,https://doi.org/10.1016/j.phrs.2023.106952,diet
105,https://doi.org/10.1016/j.phrs.2023.106952,diets
105,https://doi.org/10.1016/j.phrs.2023.106952,gut microbiota
105,https://doi.org/10.1016/j.phrs.2023.106952,gut-brain
105,https://doi.org/10.1016/j.phrs.2023.106952,inborn errors of metabolism
105,https://doi.org/10.1016/j.phrs.2023.106952,kynurenine
105,https://doi.org/10.1016/j.phrs.2023.106952,mental health
105,https://doi.org/10.1016/j.phrs.2023.106952,metabolic pathways
105,https://doi.org/10.1016/j.phrs.2023.106952,metabolism
105,https://doi.org/10.1016/j.phrs.2023.106952,metabolisms
105,https://doi.org/10.1016/j.phrs.2023.106952,microbiota-gut-brain
105,https://doi.org/10.1016/j.phrs.2023.106952,neurodegenerative and inflammatory diseases
105,https://doi.org/10.1016/j.phrs.2023.106952,neurodegenerative disorders
105,https://doi.org/10.1016/j.phrs.2023.106952,neurodevelopment
105,https://doi.org/10.1016/j.phrs.2023.106952,neurotoxic metabolites
105,https://doi.org/10.1016/j.phrs.2023.106952,pathway
105,https://doi.org/10.1016/j.phrs.2023.106952,patients
105,https://doi.org/10.1016/j.phrs.2023.106952,tryptophan
106,https://doi.org/10.1016/j.tjnut.2023.09.002,16S rRNA gene sequencing
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Actinobacteria
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Bacillaceae
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Bacillus
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Blautia
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Defluviitaleaceae
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Double-Blind Placebo-Controlled Trial
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Fatigue
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Gastrointestinal Bacteria Composition
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Gastrointestinal Symptoms
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Ginger
106,https://doi.org/10.1016/j.tjnut.2023.09.002,MCC
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Mental Health
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Morganellaceae
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Parabacteroides
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Quality of Life
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Ruminococcaceae incertae sedis
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Sphingomonadaceae
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Supplementation
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Zingiber officinale
106,https://doi.org/10.1016/j.tjnut.2023.09.002,abundance
106,https://doi.org/10.1016/j.tjnut.2023.09.002,adverse events
106,https://doi.org/10.1016/j.tjnut.2023.09.002,alpha and beta diversity
106,https://doi.org/10.1016/j.tjnut.2023.09.002,anxiety
106,https://doi.org/10.1016/j.tjnut.2023.09.002,depression
106,https://doi.org/10.1016/j.tjnut.2023.09.002,differential abundance
106,https://doi.org/10.1016/j.tjnut.2023.09.002,families
106,https://doi.org/10.1016/j.tjnut.2023.09.002,family
106,https://doi.org/10.1016/j.tjnut.2023.09.002,fatigue
106,https://doi.org/10.1016/j.tjnut.2023.09.002,fecal samples
106,https://doi.org/10.1016/j.tjnut.2023.09.002,gastrointestinal bacteria
106,https://doi.org/10.1016/j.tjnut.2023.09.002,gastrointestinal community composition
106,https://doi.org/10.1016/j.tjnut.2023.09.002,gastrointestinal microbiota
106,https://doi.org/10.1016/j.tjnut.2023.09.002,gastrointestinal symptoms
106,https://doi.org/10.1016/j.tjnut.2023.09.002,genera
106,https://doi.org/10.1016/j.tjnut.2023.09.002,genus
106,https://doi.org/10.1016/j.tjnut.2023.09.002,ginger
106,https://doi.org/10.1016/j.tjnut.2023.09.002,gingerols
106,https://doi.org/10.1016/j.tjnut.2023.09.002,gut microbiota
106,https://doi.org/10.1016/j.tjnut.2023.09.002,humans
106,https://doi.org/10.1016/j.tjnut.2023.09.002,indigestion symptoms
106,https://doi.org/10.1016/j.tjnut.2023.09.002,intervention
106,https://doi.org/10.1016/j.tjnut.2023.09.002,microcrystalline cellulose
106,https://doi.org/10.1016/j.tjnut.2023.09.002,phylum
106,https://doi.org/10.1016/j.tjnut.2023.09.002,placebo
106,https://doi.org/10.1016/j.tjnut.2023.09.002,quality of life
106,https://doi.org/10.1016/j.tjnut.2023.09.002,randomized double-blind placebo
106,https://doi.org/10.1016/j.tjnut.2023.09.002,relative abundance
106,https://doi.org/10.1016/j.tjnut.2023.09.002,root powder
106,https://doi.org/10.1016/j.tjnut.2023.09.002,shogaols
106,https://doi.org/10.1016/j.tjnut.2023.09.002,stress
106,https://doi.org/10.1016/j.tjnut.2023.09.002,supplementation
106,https://doi.org/10.1016/j.tjnut.2023.09.002,unclassified Bacilli
109,https://doi.org/10.5607/en23028,5-HT
109,https://doi.org/10.5607/en23028,AAV-shRNA
109,https://doi.org/10.5607/en23028,Anhedonia
109,https://doi.org/10.5607/en23028,CUS
109,https://doi.org/10.5607/en23028,Chronic Stress
109,https://doi.org/10.5607/en23028,F4
109,https://doi.org/10.5607/en23028,Gut
109,https://doi.org/10.5607/en23028,Htr1a
109,https://doi.org/10.5607/en23028,Lactobacillus reuteri ATG-F4
109,https://doi.org/10.5607/en23028,MDD
109,https://doi.org/10.5607/en23028,Mental health
109,https://doi.org/10.5607/en23028,Prefrontal Serotonergic System
109,https://doi.org/10.5607/en23028,Serum
109,https://doi.org/10.5607/en23028,anhedonia
109,https://doi.org/10.5607/en23028,bacterium
109,https://doi.org/10.5607/en23028,brain
109,https://doi.org/10.5607/en23028,central nervous system
109,https://doi.org/10.5607/en23028,chronic unpredictable stress
109,https://doi.org/10.5607/en23028,depressive symptoms
109,https://doi.org/10.5607/en23028,depressive-like behavior
109,https://doi.org/10.5607/en23028,depressive-like behaviors
109,https://doi.org/10.5607/en23028,expression
109,https://doi.org/10.5607/en23028,fecal microbiota transplantation
109,https://doi.org/10.5607/en23028,gut
109,https://doi.org/10.5607/en23028,mPFC
109,https://doi.org/10.5607/en23028,major depressive disorder
109,https://doi.org/10.5607/en23028,medial prefrontal cortex
109,https://doi.org/10.5607/en23028,mental dysfunction
109,https://doi.org/10.5607/en23028,mice
109,https://doi.org/10.5607/en23028,neuropsychiatric disorders
109,https://doi.org/10.5607/en23028,patients
109,https://doi.org/10.5607/en23028,probiotics
109,https://doi.org/10.5607/en23028,serotonin
109,https://doi.org/10.5607/en23028,serum
109,https://doi.org/10.5607/en23028,stress
109,https://doi.org/10.5607/en23028,stressed mice
109,https://doi.org/10.5607/en23028,symptom
109,https://doi.org/10.5607/en23028,tryptophan metabolism
11,https://doi.org/10.1080/10408363.2024.2331477,Dysbiosis
11,https://doi.org/10.1080/10408363.2024.2331477,Iron deficiency
11,https://doi.org/10.1080/10408363.2024.2331477,Protective bacteria
11,https://doi.org/10.1080/10408363.2024.2331477,adverse effects
11,https://doi.org/10.1080/10408363.2024.2331477,anemia
11,https://doi.org/10.1080/10408363.2024.2331477,bifidobacteria
11,https://doi.org/10.1080/10408363.2024.2331477,bioavailability
11,https://doi.org/10.1080/10408363.2024.2331477,chronic infections
11,https://doi.org/10.1080/10408363.2024.2331477,conditions
11,https://doi.org/10.1080/10408363.2024.2331477,deficiency
11,https://doi.org/10.1080/10408363.2024.2331477,diet
11,https://doi.org/10.1080/10408363.2024.2331477,diseases
11,https://doi.org/10.1080/10408363.2024.2331477,food
11,https://doi.org/10.1080/10408363.2024.2331477,gastrointestinal disorders
11,https://doi.org/10.1080/10408363.2024.2331477,gastrointestinal side effects
11,https://doi.org/10.1080/10408363.2024.2331477,gut microbiome
11,https://doi.org/10.1080/10408363.2024.2331477,gut microbiota
11,https://doi.org/10.1080/10408363.2024.2331477,health
11,https://doi.org/10.1080/10408363.2024.2331477,inflammatory bowel disease
11,https://doi.org/10.1080/10408363.2024.2331477,intestinal iron
11,https://doi.org/10.1080/10408363.2024.2331477,intestinal microbiome
11,https://doi.org/10.1080/10408363.2024.2331477,iron
11,https://doi.org/10.1080/10408363.2024.2331477,iron therapy
11,https://doi.org/10.1080/10408363.2024.2331477,lactobacilli
11,https://doi.org/10.1080/10408363.2024.2331477,mental health
11,https://doi.org/10.1080/10408363.2024.2331477,metabolic and immune functions
11,https://doi.org/10.1080/10408363.2024.2331477,metabolic disturbances
11,https://doi.org/10.1080/10408363.2024.2331477,pathogenic bacteria
11,https://doi.org/10.1080/10408363.2024.2331477,respiratory chain
11,https://doi.org/10.1080/10408363.2024.2331477,shortness of breath
11,https://doi.org/10.1080/10408363.2024.2331477,side effects
11,https://doi.org/10.1080/10408363.2024.2331477,toxicity
110,https://doi.org/10.3390/nu15214544,3-dehydrocarnitine
110,https://doi.org/10.3390/nu15214544,Cochran's Q test
110,https://doi.org/10.3390/nu15214544,Family_Ruminococcaceae
110,https://doi.org/10.3390/nu15214544,Gut Microbiota
110,https://doi.org/10.3390/nu15214544,IVW
110,https://doi.org/10.3390/nu15214544,MR
110,https://doi.org/10.3390/nu15214544,"MR-Egger, and weighted median"
110,https://doi.org/10.3390/nu15214544,MVMR
110,https://doi.org/10.3390/nu15214544,Metabolites
110,https://doi.org/10.3390/nu15214544,Multiple mendelian randomization
110,https://doi.org/10.3390/nu15214544,Multivariable MR
110,https://doi.org/10.3390/nu15214544,OSA
110,https://doi.org/10.3390/nu15214544,Obstructive Sleep Apnea
110,https://doi.org/10.3390/nu15214544,PIVW
110,https://doi.org/10.3390/nu15214544,PWM
110,https://doi.org/10.3390/nu15214544,UCG009
110,https://doi.org/10.3390/nu15214544,WM
110,https://doi.org/10.3390/nu15214544,epiandrosterone sulfate
110,https://doi.org/10.3390/nu15214544,genus
110,https://doi.org/10.3390/nu15214544,genus_Ruminococcaceae
110,https://doi.org/10.3390/nu15214544,gut microbiome
110,https://doi.org/10.3390/nu15214544,gut microbiota
110,https://doi.org/10.3390/nu15214544,inverse variance weighted
110,https://doi.org/10.3390/nu15214544,leucine
110,https://doi.org/10.3390/nu15214544,metabolites
110,https://doi.org/10.3390/nu15214544,microbiota taxa
110,https://doi.org/10.3390/nu15214544,obstructive sleep apnea
110,https://doi.org/10.3390/nu15214544,xylanophilum_group
112,https://doi.org/10.1016/j.csbj.2023.10.035,Bifidobacterium
112,https://doi.org/10.1016/j.csbj.2023.10.035,CI
112,https://doi.org/10.1016/j.csbj.2023.10.035,CON
112,https://doi.org/10.1016/j.csbj.2023.10.035,Gut microbiome
112,https://doi.org/10.1016/j.csbj.2023.10.035,OA1
112,https://doi.org/10.1016/j.csbj.2023.10.035,OA2
112,https://doi.org/10.1016/j.csbj.2023.10.035,anxiety
112,https://doi.org/10.1016/j.csbj.2023.10.035,chronic pain
112,https://doi.org/10.1016/j.csbj.2023.10.035,cohorts
112,https://doi.org/10.1016/j.csbj.2023.10.035,depression
112,https://doi.org/10.1016/j.csbj.2023.10.035,depressive and anxiety
112,https://doi.org/10.1016/j.csbj.2023.10.035,depressive disorders
112,https://doi.org/10.1016/j.csbj.2023.10.035,depressive symptoms
112,https://doi.org/10.1016/j.csbj.2023.10.035,dietary fibre
112,https://doi.org/10.1016/j.csbj.2023.10.035,fibre intake. The association with anxiety
112,https://doi.org/10.1016/j.csbj.2023.10.035,genera
112,https://doi.org/10.1016/j.csbj.2023.10.035,genus
112,https://doi.org/10.1016/j.csbj.2023.10.035,gut microbiome
112,https://doi.org/10.1016/j.csbj.2023.10.035,healthy controls
112,https://doi.org/10.1016/j.csbj.2023.10.035,mental health
112,https://doi.org/10.1016/j.csbj.2023.10.035,mood disorders
112,https://doi.org/10.1016/j.csbj.2023.10.035,osteoarthritis 1
112,https://doi.org/10.1016/j.csbj.2023.10.035,osteoarthritis 2
112,https://doi.org/10.1016/j.csbj.2023.10.035,symptoms
113,https://doi.org/10.3390/nu15204391,CNS
113,https://doi.org/10.3390/nu15204391,Gut Microbiome
113,https://doi.org/10.3390/nu15204391,Gut-Brain Axis
113,https://doi.org/10.3390/nu15204391,SCFA
113,https://doi.org/10.3390/nu15204391,SCFAs
113,https://doi.org/10.3390/nu15204391,Schizophrenia
113,https://doi.org/10.3390/nu15204391,behavior
113,https://doi.org/10.3390/nu15204391,blood-brain barrier
113,https://doi.org/10.3390/nu15204391,central nervous system
113,https://doi.org/10.3390/nu15204391,diet
113,https://doi.org/10.3390/nu15204391,digestive system
113,https://doi.org/10.3390/nu15204391,etiology
113,https://doi.org/10.3390/nu15204391,fermentation
113,https://doi.org/10.3390/nu15204391,"genetic factors, experiences of adversity, infection"
113,https://doi.org/10.3390/nu15204391,gut microbes
113,https://doi.org/10.3390/nu15204391,gut microbiome
113,https://doi.org/10.3390/nu15204391,gut microbiota
113,https://doi.org/10.3390/nu15204391,gut-brain axis
113,https://doi.org/10.3390/nu15204391,immune system
113,https://doi.org/10.3390/nu15204391,infection
113,https://doi.org/10.3390/nu15204391,"medication use, environmental pollutants, and stress"
113,https://doi.org/10.3390/nu15204391,mental function
113,https://doi.org/10.3390/nu15204391,mental health
113,https://doi.org/10.3390/nu15204391,mental illness
113,https://doi.org/10.3390/nu15204391,microglia
113,https://doi.org/10.3390/nu15204391,neurotransmitters
113,https://doi.org/10.3390/nu15204391,pathogenic bacteria
113,https://doi.org/10.3390/nu15204391,physiology
113,https://doi.org/10.3390/nu15204391,pregnancy
113,https://doi.org/10.3390/nu15204391,schizophrenia
113,https://doi.org/10.3390/nu15204391,short-chain fatty acids
113,https://doi.org/10.3390/nu15204391,stress
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,16S rRNA analysis
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,CFA
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,CIP
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,Chronic inflammatory pain
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,FMT
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,SDV
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,bacterial genus
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,chronic inflammatory pain
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,comorbid
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,comorbid memory impairment
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,comorbidities
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,complete Freund's adjuvant
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,diversity
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,fecal microbiota transplantation
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,gut microbiota
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,gut-microbiota-brain axis
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,injection
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,mechanical allodynia
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,mice
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,neuroinflammation
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,relative abundance
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,species
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,subdiaphragmatic vagotomy
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,subdiaphragmatic vagus nerve
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,thermal hyperalgesia
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,treated
119,https://doi.org/10.1097/QCO.0000000000000959,COVID)-19
119,https://doi.org/10.1097/QCO.0000000000000959,COVID-19
119,https://doi.org/10.1097/QCO.0000000000000959,DGBI
119,https://doi.org/10.1097/QCO.0000000000000959,GI
119,https://doi.org/10.1097/QCO.0000000000000959,Gastrointestinal involvement in post-acute Coronavirus disease
119,https://doi.org/10.1097/QCO.0000000000000959,IBS
119,https://doi.org/10.1097/QCO.0000000000000959,Patients
119,https://doi.org/10.1097/QCO.0000000000000959,Post-COVID-19
119,https://doi.org/10.1097/QCO.0000000000000959,SARS-CoV2
119,https://doi.org/10.1097/QCO.0000000000000959,acute illness
119,https://doi.org/10.1097/QCO.0000000000000959,ageusia
119,https://doi.org/10.1097/QCO.0000000000000959,anosmia
119,https://doi.org/10.1097/QCO.0000000000000959,antibiotics
119,https://doi.org/10.1097/QCO.0000000000000959,"cohort studies, four of which also included controls"
119,https://doi.org/10.1097/QCO.0000000000000959,coronavirus disease
119,https://doi.org/10.1097/QCO.0000000000000959,enteroendocrine system
119,https://doi.org/10.1097/QCO.0000000000000959,gastrointestinal
119,https://doi.org/10.1097/QCO.0000000000000959,gut microbiota dysbiosis
119,https://doi.org/10.1097/QCO.0000000000000959,gut motility
119,https://doi.org/10.1097/QCO.0000000000000959,healthy controls
119,https://doi.org/10.1097/QCO.0000000000000959,hospitalization
119,https://doi.org/10.1097/QCO.0000000000000959,immune activation
119,https://doi.org/10.1097/QCO.0000000000000959,infection
119,https://doi.org/10.1097/QCO.0000000000000959,infections
119,https://doi.org/10.1097/QCO.0000000000000959,intestinal permeability
119,https://doi.org/10.1097/QCO.0000000000000959,patients
119,https://doi.org/10.1097/QCO.0000000000000959,post-COVID-19
119,https://doi.org/10.1097/QCO.0000000000000959,postinfection disorders of gut-brain interaction
119,https://doi.org/10.1097/QCO.0000000000000959,pulmonary
119,https://doi.org/10.1097/QCO.0000000000000959,recovery
119,https://doi.org/10.1097/QCO.0000000000000959,serotonin metabolism
119,https://doi.org/10.1097/QCO.0000000000000959,severe acute respiratory syndrome coronavirus-2
119,https://doi.org/10.1097/QCO.0000000000000959,symptomatic COVID-19
119,https://doi.org/10.1097/QCO.0000000000000959,symptoms
119,https://doi.org/10.1097/QCO.0000000000000959,viral infection
119,https://doi.org/10.1097/QCO.0000000000000959,visceral hypersensitivity
120,https://doi.org/10.1038/s41380-023-02216-7,16S rRNA gene sequencing
120,https://doi.org/10.1038/s41380-023-02216-7,AD
120,https://doi.org/10.1038/s41380-023-02216-7,Alzheimer's disease
120,https://doi.org/10.1038/s41380-023-02216-7,Bifidobacterium
120,https://doi.org/10.1038/s41380-023-02216-7,GSK3β
120,https://doi.org/10.1038/s41380-023-02216-7,Gavage
120,https://doi.org/10.1038/s41380-023-02216-7,Lactobacillus
120,https://doi.org/10.1038/s41380-023-02216-7,Tau
120,https://doi.org/10.1038/s41380-023-02216-7,Tau phosphorylation
120,https://doi.org/10.1038/s41380-023-02216-7,animal studies
120,https://doi.org/10.1038/s41380-023-02216-7,butyric acid-mediated acetylation
120,https://doi.org/10.1038/s41380-023-02216-7,cognitive function
120,https://doi.org/10.1038/s41380-023-02216-7,cognitive impairment
120,https://doi.org/10.1038/s41380-023-02216-7,condition
120,https://doi.org/10.1038/s41380-023-02216-7,dementia
120,https://doi.org/10.1038/s41380-023-02216-7,feces
120,https://doi.org/10.1038/s41380-023-02216-7,gut microbiota
120,https://doi.org/10.1038/s41380-023-02216-7,healthy controls
120,https://doi.org/10.1038/s41380-023-02216-7,mass spectrometry
120,https://doi.org/10.1038/s41380-023-02216-7,mice
120,https://doi.org/10.1038/s41380-023-02216-7,microbiota
120,https://doi.org/10.1038/s41380-023-02216-7,microbiota dysbiosis
120,https://doi.org/10.1038/s41380-023-02216-7,oral and gut microbiota
120,https://doi.org/10.1038/s41380-023-02216-7,patients
120,https://doi.org/10.1038/s41380-023-02216-7,phosphorylation
120,https://doi.org/10.1038/s41380-023-02216-7,serine 9
120,https://doi.org/10.1038/s41380-023-02216-7,wild-type mice
122,https://doi.org/10.1080/08039488.2023.2223572,Bacterial EV
122,https://doi.org/10.1080/08039488.2023.2223572,Bacteroidetes
122,https://doi.org/10.1080/08039488.2023.2223572,Blood-borne extracellular vesicles
122,https://doi.org/10.1080/08039488.2023.2223572,EV
122,https://doi.org/10.1080/08039488.2023.2223572,Firmicutes
122,https://doi.org/10.1080/08039488.2023.2223572,LPS
122,https://doi.org/10.1080/08039488.2023.2223572,Metaproteome analyses
122,https://doi.org/10.1080/08039488.2023.2223572,Patients
122,https://doi.org/10.1080/08039488.2023.2223572,acute phase
122,https://doi.org/10.1080/08039488.2023.2223572,bactEV
122,https://doi.org/10.1080/08039488.2023.2223572,bacteria
122,https://doi.org/10.1080/08039488.2023.2223572,bacterial gene expression
122,https://doi.org/10.1080/08039488.2023.2223572,biomolecules
122,https://doi.org/10.1080/08039488.2023.2223572,blood
122,https://doi.org/10.1080/08039488.2023.2223572,blood-borne EV
122,https://doi.org/10.1080/08039488.2023.2223572,brain
122,https://doi.org/10.1080/08039488.2023.2223572,cells
122,https://doi.org/10.1080/08039488.2023.2223572,controls
122,https://doi.org/10.1080/08039488.2023.2223572,extracellular vesicles
122,https://doi.org/10.1080/08039488.2023.2223572,gut microbiota
122,https://doi.org/10.1080/08039488.2023.2223572,healthy controls
