num_article;doi;term
5;https://doi.org/10.1128/msystems.00185-24;stroke
5;https://doi.org/10.1128/msystems.00185-24;outcomes
5;https://doi.org/10.1128/msystems.00185-24;perspective
5;https://doi.org/10.1128/msystems.00185-24;complex
5;https://doi.org/10.1128/msystems.00185-24;AIS
5;https://doi.org/10.1128/msystems.00185-24;COVID-19
5;https://doi.org/10.1128/msystems.00185-24;COVID-19 infection
5;https://doi.org/10.1128/msystems.00185-24;infection
5;https://doi.org/10.1128/msystems.00185-24;and
5;https://doi.org/10.1128/msystems.00185-24;gut microbiota dysbiosis
5;https://doi.org/10.1128/msystems.00185-24;gut microbiota
5;https://doi.org/10.1128/msystems.00185-24;Moreover
5;https://doi.org/10.1128/msystems.00185-24;recognizing Enterobacteriaceae
5;https://doi.org/10.1128/msystems.00185-24;Enterobacteriaceae
5;https://doi.org/10.1128/msystems.00185-24;mediator
5;https://doi.org/10.1128/msystems.00185-24;poor stroke prognosis
5;https://doi.org/10.1128/msystems.00185-24;stroke
5;https://doi.org/10.1128/msystems.00185-24;prognosis
5;https://doi.org/10.1128/msystems.00185-24;avenue
5;https://doi.org/10.1128/msystems.00185-24;exploration
5;https://doi.org/10.1128/msystems.00185-24;and
5;https://doi.org/10.1128/msystems.00185-24;therapeutic
5;https://doi.org/10.1128/msystems.00185-24;interventions
6;https://doi.org/10.1016/j.jtcme.2024.03.011;influence
6;https://doi.org/10.1016/j.jtcme.2024.03.011;gut-brain axis
6;https://doi.org/10.1016/j.jtcme.2024.03.011;anxiety
6;https://doi.org/10.1016/j.jtcme.2024.03.011;and
6;https://doi.org/10.1016/j.jtcme.2024.03.011;depression
6;https://doi.org/10.1016/j.jtcme.2024.03.011;literature
6;https://doi.org/10.1016/j.jtcme.2024.03.011;probiotics
6;https://doi.org/10.1016/j.jtcme.2024.03.011;argue
6;https://doi.org/10.1016/j.jtcme.2024.03.011;probiotics
6;https://doi.org/10.1016/j.jtcme.2024.03.011;anxiety
6;https://doi.org/10.1016/j.jtcme.2024.03.011;anxiety and depressive behaviour
6;https://doi.org/10.1016/j.jtcme.2024.03.011;and
6;https://doi.org/10.1016/j.jtcme.2024.03.011;adverse effects
6;https://doi.org/10.1016/j.jtcme.2024.03.011;effects
6;https://doi.org/10.1016/j.jtcme.2024.03.011;also
6;https://doi.org/10.1016/j.jtcme.2024.03.011;postbiotics
6;https://doi.org/10.1016/j.jtcme.2024.03.011;probiotics
6;https://doi.org/10.1016/j.jtcme.2024.03.011;drawn
6;https://doi.org/10.1016/j.jtcme.2024.03.011;attention
6;https://doi.org/10.1016/j.jtcme.2024.03.011;effective alternative treatments
6;https://doi.org/10.1016/j.jtcme.2024.03.011;considering
6;https://doi.org/10.1016/j.jtcme.2024.03.011;cost
6;https://doi.org/10.1016/j.jtcme.2024.03.011;antidepressant
6;https://doi.org/10.1016/j.jtcme.2024.03.011;and
6;https://doi.org/10.1016/j.jtcme.2024.03.011;anti-anxiety drugs
6;https://doi.org/10.1016/j.jtcme.2024.03.011;anxiety
6;https://doi.org/10.1016/j.jtcme.2024.03.011;and
6;https://doi.org/10.1016/j.jtcme.2024.03.011;risk
6;https://doi.org/10.1016/j.jtcme.2024.03.011;side
6;https://doi.org/10.1016/j.jtcme.2024.03.011;effects
6;https://doi.org/10.1016/j.jtcme.2024.03.011;Depression
6;https://doi.org/10.1016/j.jtcme.2024.03.011;and
6;https://doi.org/10.1016/j.jtcme.2024.03.011;anxiety
6;https://doi.org/10.1016/j.jtcme.2024.03.011;anxiety disorders
6;https://doi.org/10.1016/j.jtcme.2024.03.011;most
6;https://doi.org/10.1016/j.jtcme.2024.03.011;mental illnesses
6;https://doi.org/10.1016/j.jtcme.2024.03.011;'s population
6;https://doi.org/10.1016/j.jtcme.2024.03.011;low mood
6;https://doi.org/10.1016/j.jtcme.2024.03.011;general interest
6;https://doi.org/10.1016/j.jtcme.2024.03.011;and
6;https://doi.org/10.1016/j.jtcme.2024.03.011;cognitive or motor
6;https://doi.org/10.1016/j.jtcme.2024.03.011;study
6;https://doi.org/10.1016/j.jtcme.2024.03.011;literature
6;https://doi.org/10.1016/j.jtcme.2024.03.011;anxiety
6;https://doi.org/10.1016/j.jtcme.2024.03.011;depression
6;https://doi.org/10.1016/j.jtcme.2024.03.011;and
6;https://doi.org/10.1016/j.jtcme.2024.03.011;probiotic supplementation
6;https://doi.org/10.1016/j.jtcme.2024.03.011;probiotic
6;https://doi.org/10.1016/j.jtcme.2024.03.011;PubMed and Scopus
6;https://doi.org/10.1016/j.jtcme.2024.03.011;and
6;https://doi.org/10.1016/j.jtcme.2024.03.011;focusing
6;https://doi.org/10.1016/j.jtcme.2024.03.011;last twenty
6;https://doi.org/10.1016/j.jtcme.2024.03.011;study
6;https://doi.org/10.1016/j.jtcme.2024.03.011;focused
6;https://doi.org/10.1016/j.jtcme.2024.03.011;effect
6;https://doi.org/10.1016/j.jtcme.2024.03.011;probiotics
