num_article;doi;term
9;10.3389/fneur.2020.00849;specific therapeutics     
13;10.1007/s12640-020-00238-5;Butyrate      
13;10.1007/s12640-020-00238-5;Salsolinol-Induced Toxicity     
13;10.1007/s12640-020-00238-5;SH-SY5Y Cells     
13;10.1007/s12640-020-00238-5;Parkinson's Disease     
13;10.1007/s12640-020-00238-5;Parkinson's disease     
13;10.1007/s12640-020-00238-5;PD      
13;10.1007/s12640-020-00238-5;progressive neurodegenerative disorder    
13;10.1007/s12640-020-00238-5;dopamine neurons     
13;10.1007/s12640-020-00238-5;substantia nigra     
13;10.1007/s12640-020-00238-5;Lewy bodies     
13;10.1007/s12640-020-00238-5;basal ganglia     
13;10.1007/s12640-020-00238-5;environmental factors     
13;10.1007/s12640-020-00238-5;genetic factors     
13;10.1007/s12640-020-00238-5;gut microbiome     
13;10.1007/s12640-020-00238-5;epigenetic factors     
13;10.1007/s12640-020-00238-5;histone deacetylases     
13;10.1007/s12640-020-00238-5;HDACs      
13;10.1007/s12640-020-00238-5;chromatin remodeling     
13;10.1007/s12640-020-00238-5;short-chain fatty acid    
13;10.1007/s12640-020-00238-5;G protein-coupled receptors    
13;10.1007/s12640-020-00238-5;GPCRs      
13;10.1007/s12640-020-00238-5;FA3 receptors     
13;10.1007/s12640-020-00238-5;FA3Rs      
13;10.1007/s12640-020-00238-5;HDAC inhibitor     
13;10.1007/s12640-020-00238-5;gut-brain axis     
13;10.1007/s12640-020-00238-5;salsolionl      
13;10.1007/s12640-020-00238-5;SALS      
13;10.1007/s12640-020-00238-5;dopaminergic neurons     
13;10.1007/s12640-020-00238-5;human neuroblastoma cells    
13;10.1007/s12640-020-00238-5;beta-hydroxy butyrate     
13;10.1007/s12640-020-00238-5;BHB      
13;10.1007/s12640-020-00238-5;FA3R antagonist     
13;10.1007/s12640-020-00238-5;FA3R agonist     
13;10.1007/s12640-020-00238-5;AR 420626     
13;10.1007/s12640-020-00238-5;therapeutic potential     
14;10.1038/s41531-020-0112-6;dysbiosis      
14;10.1038/s41531-020-0112-6;gut microbiome     
14;10.1038/s41531-020-0112-6;PD      
14;10.1038/s41531-020-0112-6;overabundance      
14;10.1038/s41531-020-0112-6;opportunistic pathogens     
14;10.1038/s41531-020-0112-6;Parkinson's disease     
14;10.1038/s41531-020-0112-6;gastrointestinal features     
14;10.1038/s41531-020-0112-6;motor signs     
14;10.1038/s41531-020-0112-6;pathogen      
14;10.1038/s41531-020-0112-6;microbiome-wide association study    
14;10.1038/s41531-020-0112-6;MWAS      
14;10.1038/s41531-020-0112-6;correlation network analysis    
14;10.1038/s41531-020-0112-6;genera      
14;10.1038/s41531-020-0112-6;short-chain fatty acid    
14;10.1038/s41531-020-0112-6;SCFA-producing bacteria     
14;10.1038/s41531-020-0112-6;carbohydrate-metabolizing probiotics     
14;10.1038/s41531-020-0112-6;anti-inflammatory SCFA-producing bacteria    
14;10.1038/s41531-020-0112-6;Overabundance of opportunistic pathogens   
21;10.3389/fnins.2020.00398;Gut Microbiome-Modified Polyphenolic Compounds   
21;10.3389/fnins.2020.00398;α-Synuclein      
21;10.3389/fnins.2020.00398;Seeding      
21;10.3389/fnins.2020.00398;Spreading      
21;10.3389/fnins.2020.00398;α-Synucleinopathies      
21;10.3389/fnins.2020.00398;Misfolding      
21;10.3389/fnins.2020.00398;aggregation      
21;10.3389/fnins.2020.00398;deposition      
21;10.3389/fnins.2020.00398;α-synuclein      
21;10.3389/fnins.2020.00398;α-syn      
21;10.3389/fnins.2020.00398;Parkinson's disease     
21;10.3389/fnins.2020.00398;PD      
21;10.3389/fnins.2020.00398;synucleinopathy      
21;10.3389/fnins.2020.00398;multiple system atrophy    
21;10.3389/fnins.2020.00398;MSA      
21;10.3389/fnins.2020.00398;α-syn pathology     
21;10.3389/fnins.2020.00398;brain regions     
21;10.3389/fnins.2020.00398;clinical phenotypes     
21;10.3389/fnins.2020.00398;α-syn aggregation     
21;10.3389/fnins.2020.00398;polyphenolic acids     
21;10.3389/fnins.2020.00398;3-hydroxybenzoic acid     
21;10.3389/fnins.2020.00398;3-HBA      
21;10.3389/fnins.2020.00398;3,4-dihydroxybenzoic acid     
21;10.3389/fnins.2020.00398;3,4-diHBA      
21;10.3389/fnins.2020.00398;3-(3-hydroxyphenyl)propionic acid     
21;10.3389/fnins.2020.00398;3-HPPA      
21;10.3389/fnins.2020.00398;gut microbiota metabolism    
21;10.3389/fnins.2020.00398;dietary polyphenols     
21;10.3389/fnins.2020.00398;oligomerization      
21;10.3389/fnins.2020.00398;aggregated α-syn neurotoxicity    
21;10.3389/fnins.2020.00398;4-hydroxybenzoic acid     
21;10.3389/fnins.2020.00398;4-HBA      
21;10.3389/fnins.2020.00398;cell-based system     
21;10.3389/fnins.2020.00398;HEK293 cells     
21;10.3389/fnins.2020.00398;α-syn-A53T-CFP/YFP      
21;10.3389/fnins.2020.00398;Fluorescence Resonance Energy Transfer   
21;10.3389/fnins.2020.00398;FRET      
21;10.3389/fnins.2020.00398;intracellular α-syn seeding aggregation   
21;10.3389/fnins.2020.00398;insoluble α-syn     
21;10.3389/fnins.2020.00398;post-mortem      
21;10.3389/fnins.2020.00398;brain specimens     
21;10.3389/fnins.2020.00398;monomer      
21;10.3389/fnins.2020.00398;high molecular weight aggregates   
21;10.3389/fnins.2020.00398;probiotic      
21;10.3389/fnins.2020.00398;prebiotic      
21;10.3389/fnins.2020.00398;synbiotic      
21;10.3389/fnins.2020.00398;α-synucleinopathies      
22;10.1155/2020/4038375;Antibiotic use     
22;10.1155/2020/4038375;environmental predictors     
22;10.1155/2020/4038375;altered      
22;10.1155/2020/4038375;less diverse gut microbiome   
22;10.1155/2020/4038375;Parkinson's disease     
22;10.1155/2020/4038375;long-term antibiotic use    
22;10.1155/2020/4038375;prospective study     
22;10.1155/2020/4038375;risk of PD    
22;10.1155/2020/4038375;Cox Proportional Hazard regression   
22;10.1155/2020/4038375;hazard ratios     
22;10.1155/2020/4038375;confidence intervals     
22;10.1155/2020/4038375;incidence PD     
22;10.1155/2020/4038375;antibiotic prescriptions     
27;10.1016/j.mehy.2020.109564;Dysbiosis      
27;10.1016/j.mehy.2020.109564;Parkinson's disease     
27;10.1016/j.mehy.2020.109564;PD      
27;10.1016/j.mehy.2020.109564;neurodegenerative amyloid disorder    
27;10.1016/j.mehy.2020.109564;debilitating motor symptoms    
27;10.1016/j.mehy.2020.109564;dopamine-synthesizing      
27;10.1016/j.mehy.2020.109564;basal ganglia-projecting neurons    
27;10.1016/j.mehy.2020.109564;substantia nigra     
27;10.1016/j.mehy.2020.109564;gastrointestinal problems     
27;10.1016/j.mehy.2020.109564;bacterial dysbiosis     
27;10.1016/j.mehy.2020.109564;gut microbiome dysbiosis    
27;10.1016/j.mehy.2020.109564;curli-producing Enterobacteria     
27;10.1016/j.mehy.2020.109564;Curli      
27;10.1016/j.mehy.2020.109564;bacterial α-synuclein     
27;10.1016/j.mehy.2020.109564;αSyn      
27;10.1016/j.mehy.2020.109564;enteric nervous system    
27;10.1016/j.mehy.2020.109564;amyloid deposits     
27;10.1016/j.mehy.2020.109564;prion like manner    
27;10.1016/j.mehy.2020.109564;central nervous system    
27;10.1016/j.mehy.2020.109564;low-grade systemic inflammation    
27;10.1016/j.mehy.2020.109564;narrow spectrum penicillin    
27;10.1016/j.mehy.2020.109564;penicillinase resistant penicillin    
29;10.1016/j.celrep.2019.12.078;Probiotic      
29;10.1016/j.celrep.2019.12.078;Bacillus subtilis     
29;10.1016/j.celrep.2019.12.078;α-Synuclein Aggregation     
29;10.1016/j.celrep.2019.12.078;C. elegans     
29;10.1016/j.celrep.2019.12.078;gut microbiome     
29;10.1016/j.celrep.2019.12.078;Parkinson’s disease     
29;10.1016/j.celrep.2019.12.078;gut bacteria     
29;10.1016/j.celrep.2019.12.078;neurodegenerative disorders     
29;10.1016/j.celrep.2019.12.078;Bacillus subtilis probiotic strain PXN21  
29;10.1016/j.celrep.2019.12.078;α-synuclein aggregation     
29;10.1016/j.celrep.2019.12.078;preformed aggregates     
29;10.1016/j.celrep.2019.12.078;Caenorhabditis elegans model    
29;10.1016/j.celrep.2019.12.078;synucleinopathy      
29;10.1016/j.celrep.2019.12.078;DAF-16      
29;10.1016/j.celrep.2019.12.078;B. subtilis strains    
29;10.1016/j.celrep.2019.12.078;spores      
29;10.1016/j.celrep.2019.12.078;vegetative cells     
29;10.1016/j.celrep.2019.12.078;biofilm formation     
29;10.1016/j.celrep.2019.12.078;bacterial metabolites     
29;10.1016/j.celrep.2019.12.078;host metabolic pathways    
29;10.1016/j.celrep.2019.12.078;probiotic exposure     
29;10.1016/j.celrep.2019.12.078;sphingolipid metabolism     
29;10.1016/j.celrep.2019.12.078;lagr-1      
29;10.1016/j.celrep.2019.12.078;asm-3      
29;10.1016/j.celrep.2019.12.078;sptl-3      
29;10.1016/j.celrep.2019.12.078;anti-aggregation effect     
29;10.1016/j.celrep.2019.12.078;disease-modifying potential     
29;10.1016/j.celrep.2019.12.078;dietary supplement     
30;10.1186/s40035-019-0175-7;Microbiome changes     
30;10.1186/s40035-019-0175-7;Parkinson’s disease     
30;10.1186/s40035-019-0175-7;dopaminergic neuron loss    
30;10.1186/s40035-019-0175-7;intracellular inclusions     
30;10.1186/s40035-019-0175-7;alpha synuclein     
30;10.1186/s40035-019-0175-7;α-syn      
30;10.1186/s40035-019-0175-7;pathogenesis      
30;10.1186/s40035-019-0175-7;PD pathology     
30;10.1186/s40035-019-0175-7;gut microbiome     
30;10.1186/s40035-019-0175-7;bacterial family Prevotellaceae    
30;10.1186/s40035-019-0175-7;butyrate-producing bacterial genera    
30;10.1186/s40035-019-0175-7;Roseburia      
30;10.1186/s40035-019-0175-7;Faecalibacteria      
30;10.1186/s40035-019-0175-7;Akkermansia      
30;10.1186/s40035-019-0175-7;microbiome studies     
30;10.1186/s40035-019-0175-7;PD research     
33;10.1002/mdc3.12840;Gut Vibes     
33;10.1002/mdc3.12840;Parkinson’s Disease     
33;10.1002/mdc3.12840;Microbiota-Gut-Brain Axis     
33;10.1002/mdc3.12840;pathogenic mechanisms     
33;10.1002/mdc3.12840;neurodegenerative disorders     
33;10.1002/mdc3.12840;genetics      
33;10.1002/mdc3.12840;environmental interactions     
33;10.1002/mdc3.12840;gut microbiome composition    
33;10.1002/mdc3.12840;microbiota composition     
33;10.1002/mdc3.12840;PD pathology     
33;10.1002/mdc3.12840;microbial taxa     
33;10.1002/mdc3.12840;fecal/mucosal samples     
33;10.1002/mdc3.12840;short-chain fatty-acid-producing bacteria    
33;10.1002/mdc3.12840;neuronal damage     
33;10.1002/mdc3.12840;epigenetic mechanisms     
33;10.1002/mdc3.12840;gut microbiota composition    
33;10.1002/mdc3.12840;colonic inflammation     
33;10.1002/mdc3.12840;gut permeability     
33;10.1002/mdc3.12840;α-synuclein aggregation     
33;10.1002/mdc3.12840;neurogenerative process     
33;10.1002/mdc3.12840;high-resolution sequencing methods    
33;10.1002/mdc3.12840;intestinal microbiota     
33;10.1002/mdc3.12840;biomarker      
35;10.3233/JPD-191703;Appendix      
35;10.3233/JPD-191703;Parkinson’s Disease     
35;10.3233/JPD-191703;gastrointestinal (GI) tract    
35;10.3233/JPD-191703;human vermiform appendix    
35;10.3233/JPD-191703;immune cells     
35;10.3233/JPD-191703;gut-associated lymphoid tissue    
35;10.3233/JPD-191703;gut microbiome     
35;10.3233/JPD-191703;gut inflammation     
35;10.3233/JPD-191703;PD risk     
35;10.3233/JPD-191703;aggregated forms     
35;10.3233/JPD-191703;α-synuclein      
35;10.3233/JPD-191703;α-Synuclein pathology     
35;10.3233/JPD-191703;vagus nerve     
35;10.3233/JPD-191703;α-synuclein aggregates     
35;10.3233/JPD-191703;molecular events     
35;10.3233/JPD-191703;gut to brain    
35;10.3233/JPD-191703;autoimmunity      
35;10.3233/JPD-191703;microbiome storage     
35;10.3233/JPD-191703;lymphatic system     
35;10.3233/JPD-191703;PD pathobiology     
37;10.1186/s12974-019-1564-7;endotoxin      
37;10.1186/s12974-019-1564-7;lipopolysaccharide      
37;10.1186/s12974-019-1564-7;LPS      
37;10.1186/s12974-019-1564-7;gram-negative bacteria     
37;10.1186/s12974-019-1564-7;gut inflammation     
37;10.1186/s12974-019-1564-7;neurodegenerative disease     
37;10.1186/s12974-019-1564-7;systemic inflammation     
37;10.1186/s12974-019-1564-7;microglial activation     
37;10.1186/s12974-019-1564-7;amyloid β     
37;10.1186/s12974-019-1564-7;tau aggregation     
37;10.1186/s12974-019-1564-7;Intestinal permeability     
37;10.1186/s12974-019-1564-7;α-synuclein production     
37;10.1186/s12974-019-1564-7;aggregation      
37;10.1186/s12974-019-1564-7;dopaminergic neurons     
37;10.1186/s12974-019-1564-7;substantia nigra     
37;10.1186/s12974-019-1564-7;gut microbiome     
37;10.1186/s12974-019-1564-7;endotoxin-producing bacterial species    
37;10.1186/s12974-019-1564-7;nitric oxide     
37;10.1186/s12974-019-1564-7;oxidants      
37;10.1186/s12974-019-1564-7;cytokines      
37;10.1186/s12974-019-1564-7;phagocytosis      
37;10.1186/s12974-019-1564-7;endotoxin-induced neuroinflammation     
39;10.3233/JPD-191711;Gut microbiota     
39;10.3233/JPD-191711;pathophysiology      
39;10.3233/JPD-191711;Parkinson’s disease     
39;10.3233/JPD-191711;PD      
39;10.3233/JPD-191711;early gastrointestinal symptomatology    
39;10.3233/JPD-191711;alpha-synuclein pathology     
39;10.3233/JPD-191711;enteric nervous system    
39;10.3233/JPD-191711;vagal nerve     
39;10.3233/JPD-191711;central nervous system    
39;10.3233/JPD-191711;gut microbiome composition changes   
39;10.3233/JPD-191711;differentially abundant taxa    
39;10.3233/JPD-191711;phylum      
39;10.3233/JPD-191711;genus      
39;10.3233/JPD-191711;species      
39;10.3233/JPD-191711;confounders      
39;10.3233/JPD-191711;gut microbiome studies    
39;10.3233/JPD-191711;clinically relevant biomarkers    
39;10.3233/JPD-191711;putative therapeutic targets    
39;10.3233/JPD-191711;gut microbiome profiles    
39;10.3233/JPD-191711;atypical parkinsonism     
39;10.3233/JPD-191711;prodromal      
39;10.3233/JPD-191711;treatment-naïve de novo PD subjects  
39;10.3233/JPD-191711;fecal microbial concentrations    
39;10.3233/JPD-191711;multi-omics assessments     
39;10.3233/JPD-191711;therapeutic targets     
42;10.5056/jnm19044;Parkinson’s Disease     
42;10.5056/jnm19044;Gut Dysbiosis     
42;10.5056/jnm19044;Antibiotics      
42;10.5056/jnm19044;Probiotics      
42;10.5056/jnm19044;Fecal Microbiota Transplantation    
42;10.5056/jnm19044;microbiome      
42;10.5056/jnm19044;inflammation-derived oxidative damage    
42;10.5056/jnm19044;cytokine induced toxicity    
42;10.5056/jnm19044;neuronal damage     
42;10.5056/jnm19044;pro-inflammatory cytokines     
42;10.5056/jnm19044;T cell infiltration    
42;10.5056/jnm19044;enteric nervous system    
42;10.5056/jnm19044;vagus nerve branches    
42;10.5056/jnm19044;glial cells     
42;10.5056/jnm19044;α-synuclein deposits     
42;10.5056/jnm19044;post-mortem brain biopsy    
42;10.5056/jnm19044;α-synuclein misfolding     
42;10.5056/jnm19044;prion like     
42;10.5056/jnm19044;lower brainstem     
42;10.5056/jnm19044;midbrain      
42;10.5056/jnm19044;Braak hypothesis     
42;10.5056/jnm19044;gastrointestinal symptoms     
42;10.5056/jnm19044;constipation      
42;10.5056/jnm19044;dysphagia      
42;10.5056/jnm19044;hypersalivation      
42;10.5056/jnm19044;altered gut microbiota    
42;10.5056/jnm19044;leaky gut     
42;10.5056/jnm19044;genetic      
42;10.5056/jnm19044;α-synuclein overexpression     
42;10.5056/jnm19044;environmental      
42;10.5056/jnm19044;gut dysbiosis     
42;10.5056/jnm19044;pathogenesis      
42;10.5056/jnm19044;gut microbiome     
42;10.5056/jnm19044;customized probiotics     
42;10.5056/jnm19044;fecal microbiota transplantation    
45;10.1186/s12974-019-1528-y;Altered gut microbiota    
45;10.1186/s12974-019-1528-y;inflammatory cytokine responses    
45;10.1186/s12974-019-1528-y;Parkinson’s disease     
45;10.1186/s12974-019-1528-y;gut microbiome composition alterations   
45;10.1186/s12974-019-1528-y;neurodegeneration      
45;10.1186/s12974-019-1528-y;neuroinflammation      
45;10.1186/s12974-019-1528-y;gut microbiota alterations    
45;10.1186/s12974-019-1528-y;host cytokine responses    
45;10.1186/s12974-019-1528-y;Fecal microbiota communities    
45;10.1186/s12974-019-1528-y;16S ribosomal RNA gene   
45;10.1186/s12974-019-1528-y;Plasma concentrations     
45;10.1186/s12974-019-1528-y;IL-1β      
45;10.1186/s12974-019-1528-y;IL-2      
45;10.1186/s12974-019-1528-y;IL-4      
45;10.1186/s12974-019-1528-y;IL-6      
45;10.1186/s12974-019-1528-y;IL-13      
45;10.1186/s12974-019-1528-y;IL-18      
45;10.1186/s12974-019-1528-y;GM-CSF      
45;10.1186/s12974-019-1528-y;IFNγ      
45;10.1186/s12974-019-1528-y;TNFα      
45;10.1186/s12974-019-1528-y;Verrucomicrobia      
45;10.1186/s12974-019-1528-y;Mucispirillum      
45;10.1186/s12974-019-1528-y;Porphyromonas      
45;10.1186/s12974-019-1528-y;Lactobacillus      
45;10.1186/s12974-019-1528-y;Parabacteroides      
45;10.1186/s12974-019-1528-y;Prevotella      
45;10.1186/s12974-019-1528-y;Bacteroides      
45;10.1186/s12974-019-1528-y;non-tremor PD subtype    
45;10.1186/s12974-019-1528-y;tremor subtype     
45;10.1186/s12974-019-1528-y;motor symptom severity    
45;10.1186/s12974-019-1528-y;UPDRS part III motor scores  
45;10.1186/s12974-019-1528-y;plasma cytokine responses    
45;10.1186/s12974-019-1528-y;plasma cytokine profiles    
45;10.1186/s12974-019-1528-y;aberrant immune responses    
45;10.1186/s12974-019-1528-y;inflammatory processes     
46;10.3389/fneur.2019.00574;Gut      
46;10.3389/fneur.2019.00574;Parkinson's Disease     
46;10.3389/fneur.2019.00574;Bidirectional Pathway     
46;10.3389/fneur.2019.00574;gut microbiome     
46;10.3389/fneur.2019.00574;microbial community     
46;10.3389/fneur.2019.00574;bacteria      
46;10.3389/fneur.2019.00574;archaea      
46;10.3389/fneur.2019.00574;protists      
46;10.3389/fneur.2019.00574;viruses      
46;10.3389/fneur.2019.00574;bacteriophages      
46;10.3389/fneur.2019.00574;enteric nervous system    
46;10.3389/fneur.2019.00574;ENS      
46;10.3389/fneur.2019.00574;bidirectional communication     
46;10.3389/fneur.2019.00574;vagus nerve     
46;10.3389/fneur.2019.00574;VN      
46;10.3389/fneur.2019.00574;Environmental exposure     
46;10.3389/fneur.2019.00574;neurodegenerative disorders     
46;10.3389/fneur.2019.00574;alpha-synuclein aggregates     
46;10.3389/fneur.2019.00574;central and peripheral nervous systems  
46;10.3389/fneur.2019.00574;α-syn aggregates     
46;10.3389/fneur.2019.00574;prion-like manner     
46;10.3389/fneur.2019.00574;CNS      
46;10.3389/fneur.2019.00574;aging      
46;10.3389/fneur.2019.00574;inflammation      
46;10.3389/fneur.2019.00574;oxidative stress     
46;10.3389/fneur.2019.00574;protein malfunction     
46;10.3389/fneur.2019.00574;gut-brain axis     
46;10.3389/fneur.2019.00574;gut-associated dysbiosis     
46;10.3389/fneur.2019.00574;microbial-derived components     
46;10.3389/fneur.2019.00574;protective measures     
46;10.3389/fneur.2019.00574;PD onset     
54;10.3389/fphys.2018.00471;Microbiome-Mitochondria Dance     
54;10.3389/fphys.2018.00471;Prodromal Parkinson's Disease    
54;10.3389/fphys.2018.00471;innate immune responses    
54;10.3389/fphys.2018.00471;Toll-like      
54;10.3389/fphys.2018.00471;Nod-like receptors     
54;10.3389/fphys.2018.00471;antimicrobial peptides     
54;10.3389/fphys.2018.00471;cytokines      
54;10.3389/fphys.2018.00471;innate immunity     
54;10.3389/fphys.2018.00471;mitochondrial damage-associated molecular patterns   
54;10.3389/fphys.2018.00471;mitochondrial cascade hypothesis    
54;10.3389/fphys.2018.00471;sporadic Parkinson's disease    
54;10.3389/fphys.2018.00471;altered mitochondrial metabolism    
54;10.3389/fphys.2018.00471;neurodegeneration      
54;10.3389/fphys.2018.00471;neuroinflammatory signature     
54;10.3389/fphys.2018.00471;pro-inflammatory mediators     
54;10.3389/fphys.2018.00471;dysbiotic gut microbiome    
54;10.3389/fphys.2018.00471;toxins      
54;10.3389/fphys.2018.00471;antibiotics      
54;10.3389/fphys.2018.00471;sterile inflammation     
54;10.3389/fphys.2018.00471;enteric      
54;10.3389/fphys.2018.00471;central nervous systems    
60;10.1002/mds.27105;nasal microbiome     
60;10.1002/mds.27105;gut microbiome     
60;10.1002/mds.27105;Parkinson's disease     
60;10.1002/mds.27105;idiopathic rapid eye movement sleep behavior disorder
60;10.1002/mds.27105;prodromal condition     
60;10.1002/mds.27105;α-synuclein aggregation disorders    
60;10.1002/mds.27105;microbiota      
60;10.1002/mds.27105;nasal wash     
60;10.1002/mds.27105;stool samples     
60;10.1002/mds.27105;16S      
60;10.1002/mds.27105;18S ribosomal RNA amplicon sequencing  
60;10.1002/mds.27105;nonmotor symptoms     
60;10.1002/mds.27105;Differentially abundant gut microbes   
60;10.1002/mds.27105;Akkermansia      
60;10.1002/mds.27105;Anaerotruncus      
60;10.1002/mds.27105;Bacteroides spp.     
60;10.1002/mds.27105;nasal microbiota     
60;10.1002/mds.27105;metagenomic sequencing     
60;10.1002/mds.27105;differentially abundant organisms    
60;10.1002/mds.27105;microbial taxa     
60;10.1002/mds.27105;prodrome      
63;10.1002/mds.26942;Parkinson's disease     
63;10.1002/mds.26942;Parkinson's disease medications    
63;10.1002/mds.26942;gut microbiome     
63;10.1002/mds.26942;Dysbiosis      
63;10.1002/mds.26942;gut microbiota     
63;10.1002/mds.26942;gut microbiome     
63;10.1002/mds.26942;16S rRNA gene sequencing   
63;10.1002/mds.26942;stool      
63;10.1002/mds.26942;gastrointestinal symptoms     
63;10.1002/mds.26942;microbial composition     
63;10.1002/mds.26942;taxa abundance     
63;10.1002/mds.26942;functional pathways     
63;10.1002/mds.26942;catechol-O-methyltransferase-inhibitors      
63;10.1002/mds.26942;anticholinergics      
63;10.1002/mds.26942;carbidopa/levodopa      
63;10.1002/mds.26942;Bifidobacteriaceae      
63;10.1002/mds.26942;Christensenellaceae      
63;10.1002/mds.26942;[Tissierellaceae]      
63;10.1002/mds.26942;Lachnospiraceae      
63;10.1002/mds.26942;Lactobacillaceae      
63;10.1002/mds.26942;Pasteurellaceae      
63;10.1002/mds.26942;Verrucomicrobiaceae      
63;10.1002/mds.26942;metabolism of plant-derived compounds   
63;10.1002/mds.26942;xenobiotics degradation     
63;10.1002/mds.26942;pathophysiology      
63;10.1002/mds.26942;treatment      
66;10.3390/metabo11010029;Gut Microbiota Dysbiosis    
66;10.3390/metabo11010029;Elevated Bile Acids    
66;10.3390/metabo11010029;Parkinson's Disease     
66;10.3390/metabo11010029;gut microbiome     
66;10.3390/metabo11010029;vermiform appendix     
66;10.3390/metabo11010029;lymphoid tissue     
66;10.3390/metabo11010029;functional microbiota     
66;10.3390/metabo11010029;appendix      
66;10.3390/metabo11010029;metatranscriptomic analysis     
66;10.3390/metabo11010029;microbial dysbiosis     
66;10.3390/metabo11010029;lipid metabolism     
66;10.3390/metabo11010029;secondary bile acid synthesis   
66;10.3390/metabo11010029;bile acid abundance    
66;10.3390/metabo11010029;ileum      
66;10.3390/metabo11010029;hydrophobic and secondary bile acids  
66;10.3390/metabo11010029;deoxycholic acid     
66;10.3390/metabo11010029;DCA      
66;10.3390/metabo11010029;lithocholic acid     
66;10.3390/metabo11010029;LCA      
66;10.3390/metabo11010029;proteomic      
66;10.3390/metabo11010029;transcriptomic analysis     
66;10.3390/metabo11010029;bile acid control    
66;10.3390/metabo11010029;cholesterol homeostasis     
66;10.3390/metabo11010029;Microbially derived toxic bile acids  
66;10.3390/metabo11010029;biliary abnormalities     
66;10.3390/metabo11010029;PD pathogenesis     
