num_article,doi,term
105,https://doi.org/10.1177/17590914211016217,gut microbial dysbiosis
105,https://doi.org/10.1177/17590914211016217,central nervous system
105,https://doi.org/10.1177/17590914211016217,enteric nervous system
105,https://doi.org/10.1177/17590914211016217,gut-microbiota-brain axis
105,https://doi.org/10.1177/17590914211016217,gut
105,https://doi.org/10.1177/17590914211016217,strains
105,https://doi.org/10.1177/17590914211016217,species
105,https://doi.org/10.1177/17590914211016217,gut microbiome
105,https://doi.org/10.1177/17590914211016217,Faecal microbiota transplantation
105,https://doi.org/10.1177/17590914211016217,treatment
107,https://doi.org/10.1007/s12035-021-02408-8,Severe Acute Respiratory Syndrome Coronavirus 2
107,https://doi.org/10.1007/s12035-021-02408-8,COVID-19
107,https://doi.org/10.1007/s12035-021-02408-8,flu-like symptoms
107,https://doi.org/10.1007/s12035-021-02408-8,gut microbiome
107,https://doi.org/10.1007/s12035-021-02408-8,neurological symptoms
107,https://doi.org/10.1007/s12035-021-02408-8,SARS-CoV-2
107,https://doi.org/10.1007/s12035-021-02408-8,infections
107,https://doi.org/10.1007/s12035-021-02408-8,mortality
107,https://doi.org/10.1007/s12035-021-02408-8,brain
107,https://doi.org/10.1007/s12035-021-02408-8,dopaminergic system
107,https://doi.org/10.1007/s12035-021-02408-8,biochemical pathways
107,https://doi.org/10.1007/s12035-021-02408-8,neurodegeneration
108,https://doi.org/10.1159/000510419,Psychoactive Metabolites
108,https://doi.org/10.1159/000510419,gut microbiome
108,https://doi.org/10.1159/000510419,brain
108,https://doi.org/10.1159/000510419,autism spectrum disorder
108,https://doi.org/10.1159/000510419,Alzheimer's disease
108,https://doi.org/10.1159/000510419,Parkinson's disease
108,https://doi.org/10.1159/000510419,gut microbiota
108,https://doi.org/10.1159/000510419,treatment
108,https://doi.org/10.1159/000510419,stress-related disorders
108,https://doi.org/10.1159/000510419,gut-brain axis
108,https://doi.org/10.1159/000510419,bacteria
108,https://doi.org/10.1159/000510419,metabolites
108,https://doi.org/10.1159/000510419,host
108,https://doi.org/10.1159/000510419,molecules
108,https://doi.org/10.1159/000510419,neuropsychiatric disorders
108,https://doi.org/10.1159/000510419,behavioural disorders
108,https://doi.org/10.1159/000510419,neurodegenerative disorders
108,https://doi.org/10.1159/000510419,AD
108,https://doi.org/10.1159/000510419,PD
110,https://doi.org/10.3389/fcimb.2021.615075,Intestinal Dysbiosis
110,https://doi.org/10.3389/fcimb.2021.615075,gut microbiome
110,https://doi.org/10.3389/fcimb.2021.615075,neuropathology
110,https://doi.org/10.3389/fcimb.2021.615075,Parkinson's disease
110,https://doi.org/10.3389/fcimb.2021.615075,gastrointestinal
110,https://doi.org/10.3389/fcimb.2021.615075,pathogenesis
110,https://doi.org/10.3389/fcimb.2021.615075,Preclinical studies
110,https://doi.org/10.3389/fcimb.2021.615075,microbial therapy
110,https://doi.org/10.3389/fcimb.2021.615075,treatment
111,,Gut Microbiome
111,,Symptoms
111,,Irritable bowel syndrome
111,,gastrointestinal disorder
111,,diet
111,,gut
111,,genetics
111,,alcohol
111,,IBS
111,,oligosaccharides monosaccharides polyols
111,,disaccharides monosaccharides polyols
111,,herbal supplements
111,,patients
112,,Constipation
112,,gut
112,,Parkinson's disease
112,,Chronic constipation
112,,motor symptoms
112,,osteopathic manipulative medicine
112,,physical exam assessment
112,,treatment
112,,neuromusculoskeletal dysfunctions
112,,PD
112,,treatments
112,,Movement
112,,PD rating scale
112,,stool samples
112,,families
112,,phylum
112,,Firmicutes
112,,normalized abundance
112,,phyla
112,,Actinobacteria
112,,Verrucomicrobia
112,,genus
112,,Roseburia
112,,Intestinimonas
112,,Anaerotruncus
112,,biomarker
118,https://doi.org/10.1007/s00203-021-02276-9,gut microbiota
118,https://doi.org/10.1007/s00203-021-02276-9,brain
118,https://doi.org/10.1007/s00203-021-02276-9,Parkinson's disease
118,https://doi.org/10.1007/s00203-021-02276-9,multiple sclerosis
118,https://doi.org/10.1007/s00203-021-02276-9,Alzheimer's disease
118,https://doi.org/10.1007/s00203-021-02276-9,amyotrophic lateral sclerosis
118,https://doi.org/10.1007/s00203-021-02276-9,pathology
118,https://doi.org/10.1007/s00203-021-02276-9,dysbiosis
118,https://doi.org/10.1007/s00203-021-02276-9,progression
118,https://doi.org/10.1007/s00203-021-02276-9,blood-brain barrier permeability
118,https://doi.org/10.1007/s00203-021-02276-9,metabolites
118,https://doi.org/10.1007/s00203-021-02276-9,processes
118,https://doi.org/10.1007/s00203-021-02276-9,abundance
118,https://doi.org/10.1007/s00203-021-02276-9,colonization
118,https://doi.org/10.1007/s00203-021-02276-9,patients
118,https://doi.org/10.1007/s00203-021-02276-9,neurodegenerative disease
118,https://doi.org/10.1007/s00203-021-02276-9,gut microbiome
118,https://doi.org/10.1007/s00203-021-02276-9,neurodegenerative diseases
118,https://doi.org/10.1007/s00203-021-02276-9,probiotics
118,https://doi.org/10.1007/s00203-021-02276-9,microbial transplantation
12,https://doi.org/10.1177/0300060520925930,Alzheimer's disease
12,https://doi.org/10.1177/0300060520925930,symptoms
12,https://doi.org/10.1177/0300060520925930,death
12,https://doi.org/10.1177/0300060520925930,morbidity
12,https://doi.org/10.1177/0300060520925930,treatments
12,https://doi.org/10.1177/0300060520925930,etiology
12,https://doi.org/10.1177/0300060520925930,gut microbiome
12,https://doi.org/10.1177/0300060520925930,pathogenesis
12,https://doi.org/10.1177/0300060520925930,multiple sclerosis
12,https://doi.org/10.1177/0300060520925930,patients
12,https://doi.org/10.1177/0300060520925930,patient
12,https://doi.org/10.1177/0300060520925930,fecal microbiota transplantation
122,https://doi.org/10.1016/j.celrep.2021.108807,gut microbiome
122,https://doi.org/10.1016/j.celrep.2021.108807,folate
122,https://doi.org/10.1016/j.celrep.2021.108807,homocysteine metabolism
122,https://doi.org/10.1016/j.celrep.2021.108807,Parkinson's disease
122,https://doi.org/10.1016/j.celrep.2021.108807,progressive neurological disorder
122,https://doi.org/10.1016/j.celrep.2021.108807,gastrointestinal
122,https://doi.org/10.1016/j.celrep.2021.108807,GI tract
122,https://doi.org/10.1016/j.celrep.2021.108807,gut microbiota
122,https://doi.org/10.1016/j.celrep.2021.108807,GI complications
122,https://doi.org/10.1016/j.celrep.2021.108807,patients
122,https://doi.org/10.1016/j.celrep.2021.108807,metagenomics
122,https://doi.org/10.1016/j.celrep.2021.108807,mucin
122,https://doi.org/10.1016/j.celrep.2021.108807,host
122,https://doi.org/10.1016/j.celrep.2021.108807,glycans
122,https://doi.org/10.1016/j.celrep.2021.108807,hyperhomocysteinemia
127,https://doi.org/10.1038/s41575-020-00385-2,Disorders
127,https://doi.org/10.1038/s41575-020-00385-2,nervous system
127,https://doi.org/10.1038/s41575-020-00385-2,enteric nervous system
127,https://doi.org/10.1038/s41575-020-00385-2,peripheral nervous system
127,https://doi.org/10.1038/s41575-020-00385-2,Hirschsprung disease
127,https://doi.org/10.1038/s41575-020-00385-2,inflammatory
127,https://doi.org/10.1038/s41575-020-00385-2,systemic diseases
127,https://doi.org/10.1038/s41575-020-00385-2,neurodegenerative diseases
127,https://doi.org/10.1038/s41575-020-00385-2,Alzheimer disease
127,https://doi.org/10.1038/s41575-020-00385-2,multiple sclerosis
127,https://doi.org/10.1038/s41575-020-00385-2,Parkinson disease
127,https://doi.org/10.1038/s41575-020-00385-2,neurodevelopmental disorders
127,https://doi.org/10.1038/s41575-020-00385-2,gut
127,https://doi.org/10.1038/s41575-020-00385-2,gut microbiome
127,https://doi.org/10.1038/s41575-020-00385-2,inflammatory bowel disease
128,https://doi.org/10.1126/sciadv.abd1707,physiomimetic model
128,https://doi.org/10.1126/sciadv.abd1707,brain
128,https://doi.org/10.1126/sciadv.abd1707,neurodegenerative diseases
128,https://doi.org/10.1126/sciadv.abd1707,gut/microbiome-liver-brain axis
128,https://doi.org/10.1126/sciadv.abd1707,Parkinson's disease
128,https://doi.org/10.1126/sciadv.abd1707,microphysiological systems
128,https://doi.org/10.1126/sciadv.abd1707,induced pluripotent stem cell-derived
128,https://doi.org/10.1126/sciadv.abd1707,cerebral MPS
128,https://doi.org/10.1126/sciadv.abd1707,CD4+ regulatory T
128,https://doi.org/10.1126/sciadv.abd1707,short-chain fatty acids
128,https://doi.org/10.1126/sciadv.abd1707,expression
128,https://doi.org/10.1126/sciadv.abd1707,pathways
13,https://doi.org/10.1007/s12640-020-00238-5,Butyrate
13,https://doi.org/10.1007/s12640-020-00238-5,Toxicity
13,https://doi.org/10.1007/s12640-020-00238-5,Parkinson's disease
13,https://doi.org/10.1007/s12640-020-00238-5,dopamine neurons
13,https://doi.org/10.1007/s12640-020-00238-5,substantia nigra
13,https://doi.org/10.1007/s12640-020-00238-5,Lewy bodies
13,https://doi.org/10.1007/s12640-020-00238-5,PD
13,https://doi.org/10.1007/s12640-020-00238-5,gut microbiome
13,https://doi.org/10.1007/s12640-020-00238-5,histone deacetylases
13,https://doi.org/10.1007/s12640-020-00238-5,enzymes
13,https://doi.org/10.1007/s12640-020-00238-5,short-chain
13,https://doi.org/10.1007/s12640-020-00238-5,fatty acid
13,https://doi.org/10.1007/s12640-020-00238-5,G protein-coupled receptors
13,https://doi.org/10.1007/s12640-020-00238-5,FA3 receptors
13,https://doi.org/10.1007/s12640-020-00238-5,HDAC inhibitor
13,https://doi.org/10.1007/s12640-020-00238-5,homeostasis
13,https://doi.org/10.1007/s12640-020-00238-5,neurodegenerative diseases
13,https://doi.org/10.1007/s12640-020-00238-5,salsolionl
13,https://doi.org/10.1007/s12640-020-00238-5,aldehyde
13,https://doi.org/10.1007/s12640-020-00238-5,SALS
13,https://doi.org/10.1007/s12640-020-00238-5,beta-hydroxy butyrate
130,https://doi.org/10.3389/fpsyt.2020.587670,Gut Microbiota
130,https://doi.org/10.3389/fpsyt.2020.587670,Depression
130,https://doi.org/10.3389/fpsyt.2020.587670,host
130,https://doi.org/10.3389/fpsyt.2020.587670,gut microbiome
130,https://doi.org/10.3389/fpsyt.2020.587670,Brain
134,https://doi.org/10.3390/metabo11010029,Gut Microbiota Dysbiosis
134,https://doi.org/10.3390/metabo11010029,Bile Acids
134,https://doi.org/10.3390/metabo11010029,gut microbiome
134,https://doi.org/10.3390/metabo11010029,brain
134,https://doi.org/10.3390/metabo11010029,Parkinson's disease
134,https://doi.org/10.3390/metabo11010029,vermiform
134,https://doi.org/10.3390/metabo11010029,appendix
134,https://doi.org/10.3390/metabo11010029,lymphoid tissue
134,https://doi.org/10.3390/metabo11010029,cecum
134,https://doi.org/10.3390/metabo11010029,appendix microbiome
134,https://doi.org/10.3390/metabo11010029,PD
134,https://doi.org/10.3390/metabo11010029,controls
134,https://doi.org/10.3390/metabo11010029,microbial
134,https://doi.org/10.3390/metabo11010029,bacteria
134,https://doi.org/10.3390/metabo11010029,bile acid
134,https://doi.org/10.3390/metabo11010029,abundance
134,https://doi.org/10.3390/metabo11010029,ileum
134,https://doi.org/10.3390/metabo11010029,deoxycholic acid
134,https://doi.org/10.3390/metabo11010029,lithocholic acid
134,https://doi.org/10.3390/metabo11010029,proteomic and transcriptomic analysis
134,https://doi.org/10.3390/metabo11010029,proteomic analysis
134,https://doi.org/10.3390/metabo11010029,transcriptomic analysis
134,https://doi.org/10.3390/metabo11010029,mediators
134,https://doi.org/10.3390/metabo11010029,homeostasis
135,https://doi.org/10.1002/ana.25982,Gut
135,https://doi.org/10.1002/ana.25982,Parkinson disease
135,https://doi.org/10.1002/ana.25982,Stool samples
135,https://doi.org/10.1002/ana.25982,Fecal metabolomics
135,https://doi.org/10.1002/ana.25982,nuclear magnetic resonance
135,https://doi.org/10.1002/ana.25982,spectroscopy
135,https://doi.org/10.1002/ana.25982,Fecal microbiome
135,https://doi.org/10.1002/ana.25982,metabolome composition
135,https://doi.org/10.1002/ana.25982,fecal metabolite
135,https://doi.org/10.1002/ana.25982,bioactive molecules
135,https://doi.org/10.1002/ana.25982,short chain fatty acids
135,https://doi.org/10.1002/ana.25982,compounds
135,https://doi.org/10.1002/ana.25982,body mass index
135,https://doi.org/10.1002/ana.25982,SCFAs
135,https://doi.org/10.1002/ana.25982,cognition
135,https://doi.org/10.1002/ana.25982,butyrate levels
135,https://doi.org/10.1002/ana.25982,biomarkers
135,https://doi.org/10.1002/ana.25982,therapies
136,https://doi.org/10.1016/j.phrs.2020.105277,Dysbiosis
136,https://doi.org/10.1016/j.phrs.2020.105277,risk factor
136,https://doi.org/10.1016/j.phrs.2020.105277,stroke
136,https://doi.org/10.1016/j.phrs.2020.105277,cognitive impairment
136,https://doi.org/10.1016/j.phrs.2020.105277,cerebrovascular diseases
136,https://doi.org/10.1016/j.phrs.2020.105277,conditions
136,https://doi.org/10.1016/j.phrs.2020.105277,post-stroke
136,https://doi.org/10.1016/j.phrs.2020.105277,dementia
136,https://doi.org/10.1016/j.phrs.2020.105277,Gut microbiome
136,https://doi.org/10.1016/j.phrs.2020.105277,endocrine organ
136,https://doi.org/10.1016/j.phrs.2020.105277,bioactive
136,https://doi.org/10.1016/j.phrs.2020.105277,metabolites
136,https://doi.org/10.1016/j.phrs.2020.105277,gut dysbiosis
136,https://doi.org/10.1016/j.phrs.2020.105277,gut microbiota
136,https://doi.org/10.1016/j.phrs.2020.105277,pathology
136,https://doi.org/10.1016/j.phrs.2020.105277,body organs
136,https://doi.org/10.1016/j.phrs.2020.105277,pharmacological treatments
136,https://doi.org/10.1016/j.phrs.2020.105277,probiotic nutrition
136,https://doi.org/10.1016/j.phrs.2020.105277,Prevention
137,https://doi.org/10.3233/JPD-202237,Gut
137,https://doi.org/10.3233/JPD-202237,Mycobiome
137,https://doi.org/10.3233/JPD-202237,gut microbiome
137,https://doi.org/10.3233/JPD-202237,Parkinson's disease
137,https://doi.org/10.3233/JPD-202237,internal transcribed spacer
137,https://doi.org/10.3233/JPD-202237,amplicon sequencing
137,https://doi.org/10.3233/JPD-202237,fungal
137,https://doi.org/10.3233/JPD-202237,microbiome
137,https://doi.org/10.3233/JPD-202237,genera
137,https://doi.org/10.3233/JPD-202237,abundance
139,https://doi.org/10.4103/1673-5374.295270,probiotics
139,https://doi.org/10.4103/1673-5374.295270,Neurodegenerative disease
139,https://doi.org/10.4103/1673-5374.295270,etiology
139,https://doi.org/10.4103/1673-5374.295270,gut
139,https://doi.org/10.4103/1673-5374.295270,central nervous system
139,https://doi.org/10.4103/1673-5374.295270,gut microbiota
139,https://doi.org/10.4103/1673-5374.295270,patients
139,https://doi.org/10.4103/1673-5374.295270,disorders
139,https://doi.org/10.4103/1673-5374.295270,gut-brain axis
139,https://doi.org/10.4103/1673-5374.295270,nutraceutical interventions
139,https://doi.org/10.4103/1673-5374.295270,gut microbiome dysbiosis
139,https://doi.org/10.4103/1673-5374.295270,intestinal microbiota
139,https://doi.org/10.4103/1673-5374.295270,Parkinson's disease
14,https://doi.org/10.1038/s41531-020-0112-6,dysbiosis
14,https://doi.org/10.1038/s41531-020-0112-6,gut microbiome
14,https://doi.org/10.1038/s41531-020-0112-6,Parkinson's disease
14,https://doi.org/10.1038/s41531-020-0112-6,PD
14,https://doi.org/10.1038/s41531-020-0112-6,microbiome-wide association study
14,https://doi.org/10.1038/s41531-020-0112-6,genera
14,https://doi.org/10.1038/s41531-020-0112-6,short-chain fatty acid
14,https://doi.org/10.1038/s41531-020-0112-6,carbohydrate-metabolizing
14,https://doi.org/10.1038/s41531-020-0112-6,probiotics
141,https://doi.org/10.2174/1570159X18666200606233050,Dysbiosis
141,https://doi.org/10.2174/1570159X18666200606233050,Gut Microbiota
141,https://doi.org/10.2174/1570159X18666200606233050,Parkinson's disease
141,https://doi.org/10.2174/1570159X18666200606233050,PD
141,https://doi.org/10.2174/1570159X18666200606233050,neurodegenerative disorder
141,https://doi.org/10.2174/1570159X18666200606233050,neurological function
141,https://doi.org/10.2174/1570159X18666200606233050,etiology
141,https://doi.org/10.2174/1570159X18666200606233050,metabolites
141,https://doi.org/10.2174/1570159X18666200606233050,pathophysiology
141,https://doi.org/10.2174/1570159X18666200606233050,gut microbiome
141,https://doi.org/10.2174/1570159X18666200606233050,microbiome-gut-brain axis
141,https://doi.org/10.2174/1570159X18666200606233050,gastrointestinal
141,https://doi.org/10.2174/1570159X18666200606233050,pathological pathway
141,https://doi.org/10.2174/1570159X18666200606233050,intestine
141,https://doi.org/10.2174/1570159X18666200606233050,dysbacteriosis
142,https://doi.org/10.3390/biomedicines11010087,Toxin-like Peptides
142,https://doi.org/10.3390/biomedicines11010087,Bacterial Cultures
142,https://doi.org/10.3390/biomedicines11010087,Gut Microbiome
142,https://doi.org/10.3390/biomedicines11010087,SARS-CoV-2-New
142,https://doi.org/10.3390/biomedicines11010087,acute
142,https://doi.org/10.3390/biomedicines11010087,COVID-19
142,https://doi.org/10.3390/biomedicines11010087,Parkinson's disease
142,https://doi.org/10.3390/biomedicines11010087,Alzheimer's Disease
142,https://doi.org/10.3390/biomedicines11010087,acetylcholine
142,https://doi.org/10.3390/biomedicines11010087,molecules
142,https://doi.org/10.3390/biomedicines11010087,proteomics analyses
142,https://doi.org/10.3390/biomedicines11010087,RNA SARS-CoV-2 viral load
142,https://doi.org/10.3390/biomedicines11010087,gut/human microbiome
142,https://doi.org/10.3390/biomedicines11010087,bacteria
142,https://doi.org/10.3390/biomedicines11010087,toxins
143,https://doi.org/10.3389/fmicb.2022.1018594,gut microbiome
143,https://doi.org/10.3389/fmicb.2022.1018594,health
143,https://doi.org/10.3389/fmicb.2022.1018594,microbiota
143,https://doi.org/10.3389/fmicb.2022.1018594,host
143,https://doi.org/10.3389/fmicb.2022.1018594,inflammatory bowel disease
143,https://doi.org/10.3389/fmicb.2022.1018594,ulcerative colitis
143,https://doi.org/10.3389/fmicb.2022.1018594,Crohn's disease
143,https://doi.org/10.3389/fmicb.2022.1018594,fecal microbiota transplantation
143,https://doi.org/10.3389/fmicb.2022.1018594,metabolites
144,https://doi.org/10.1038/s41522-022-00367-z,Inflammatory
144,https://doi.org/10.1038/s41522-022-00367-z,microbes
144,https://doi.org/10.1038/s41522-022-00367-z,genes
144,https://doi.org/10.1038/s41522-022-00367-z,biomarkers
144,https://doi.org/10.1038/s41522-022-00367-z,neurodegenerative disease
144,https://doi.org/10.1038/s41522-022-00367-z,Parkinson's
144,https://doi.org/10.1038/s41522-022-00367-z,disease
144,https://doi.org/10.1038/s41522-022-00367-z,gut microbiome
144,https://doi.org/10.1038/s41522-022-00367-z,pathogenesis
144,https://doi.org/10.1038/s41522-022-00367-z,PD
144,https://doi.org/10.1038/s41522-022-00367-z,diagnosis
144,https://doi.org/10.1038/s41522-022-00367-z,meta-analysis
144,https://doi.org/10.1038/s41522-022-00367-z,16S
144,https://doi.org/10.1038/s41522-022-00367-z,relative abundances
144,https://doi.org/10.1038/s41522-022-00367-z,pro-inflammatory
144,https://doi.org/10.1038/s41522-022-00367-z,pathways
144,https://doi.org/10.1038/s41522-022-00367-z,substances
144,https://doi.org/10.1038/s41522-022-00367-z,hydrogen sulfide
144,https://doi.org/10.1038/s41522-022-00367-z,shotgun metagenomic analysis
144,https://doi.org/10.1038/s41522-022-00367-z,genera
144,https://doi.org/10.1038/s41522-022-00367-z,random
144,https://doi.org/10.1038/s41522-022-00367-z,treatment
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,hydrogen
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,gut microbiome
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,methamphetamine abusers
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,Methamphetamine
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,psychostimulant
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,gut microbiota
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,mental disorders
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,METH
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,neuropsychiatric diseases
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,self-rating
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,depression
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,anxiety
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,SDS
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,SAS
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,alpha diversity
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,bacterial
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,gut microbial composition
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,Bacteroides
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,intestinal bacteria
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,Alzheimer's disease
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,inhalation
146,https://doi.org/10.1016/j.brainresbull.2022.12.003,treatment
149,https://doi.org/10.3233/JPD-223500,Parkinson's Disease
149,https://doi.org/10.3233/JPD-223500,Gut Microbiome
149,https://doi.org/10.3233/JPD-223500,gut
149,https://doi.org/10.3233/JPD-223500,PD
149,https://doi.org/10.3233/JPD-223500,16S rRNA gene sequencing
149,https://doi.org/10.3233/JPD-223500,taxa
149,https://doi.org/10.3233/JPD-223500,pathways
149,https://doi.org/10.3233/JPD-223500,species diversity
149,https://doi.org/10.3233/JPD-223500,phyla
149,https://doi.org/10.3233/JPD-223500,genera
149,https://doi.org/10.3233/JPD-223500,Metacyc pathways
149,https://doi.org/10.3233/JPD-223500,metabolites
149,https://doi.org/10.3233/JPD-223500,postural instability gait dysfunction
149,https://doi.org/10.3233/JPD-223500,Synergistota
149,https://doi.org/10.3233/JPD-223500,metabolic
15,https://doi.org/10.3390/ijms21124223,NLRP3 Inflammasome
15,https://doi.org/10.3390/ijms21124223,Inflammation
15,https://doi.org/10.3390/ijms21124223,immune system
15,https://doi.org/10.3390/ijms21124223,inflammasomes
15,https://doi.org/10.3390/ijms21124223,innate immune system
15,https://doi.org/10.3390/ijms21124223,sensors
15,https://doi.org/10.3390/ijms21124223,receptors
15,https://doi.org/10.3390/ijms21124223,caspase-1
15,https://doi.org/10.3390/ijms21124223,NLRP3
15,https://doi.org/10.3390/ijms21124223,nucleotide-binding and oligomerization domain-like receptors
15,https://doi.org/10.3390/ijms21124223,nucleotide-binding receptors
15,https://doi.org/10.3390/ijms21124223,oligomerization receptors
15,https://doi.org/10.3390/ijms21124223,domain-like receptors
15,https://doi.org/10.3390/ijms21124223,disorders
15,https://doi.org/10.3390/ijms21124223,metabolic pathologies
15,https://doi.org/10.3390/ijms21124223,cardiovascular diseases
15,https://doi.org/10.3390/ijms21124223,neurologic disorders
15,https://doi.org/10.3390/ijms21124223,amyotrophic lateral sclerosis
15,https://doi.org/10.3390/ijms21124223,pathologies
15,https://doi.org/10.3390/ijms21124223,therapies
15,https://doi.org/10.3390/ijms21124223,patients
150,https://doi.org/10.3390/ijms232213665,Gut Microbiota
150,https://doi.org/10.3390/ijms232213665,gut microbiota composition
150,https://doi.org/10.3390/ijms232213665,relative abundance
150,https://doi.org/10.3390/ijms232213665,disease
150,https://doi.org/10.3390/ijms232213665,Parkinson's disease
150,https://doi.org/10.3390/ijms232213665,multiple sclerosis
150,https://doi.org/10.3390/ijms232213665,genus
150,https://doi.org/10.3390/ijms232213665,pathologies
150,https://doi.org/10.3390/ijms232213665,MS
150,https://doi.org/10.3390/ijms232213665,etiology
158,,Metagenomics
158,,Parkinson's disease
158,,gut microbiome
158,,PD
158,,genes
158,,pathways
158,,abundances
158,,species
158,,pathogens
158,,molecules
159,https://doi.org/10.3389/fphar.2022.1042189,Gut microbiome
159,https://doi.org/10.3389/fphar.2022.1042189,genus
159,https://doi.org/10.3389/fphar.2022.1042189,microbes
159,https://doi.org/10.3389/fphar.2022.1042189,phyla
159,https://doi.org/10.3389/fphar.2022.1042189,Firmicutes
159,https://doi.org/10.3389/fphar.2022.1042189,probiotic bacteria
159,https://doi.org/10.3389/fphar.2022.1042189,Lactobacillus species
159,https://doi.org/10.3389/fphar.2022.1042189,gut epithelial lining
159,https://doi.org/10.3389/fphar.2022.1042189,host
159,https://doi.org/10.3389/fphar.2022.1042189,body
159,https://doi.org/10.3389/fphar.2022.1042189,inflammatory diseases
159,https://doi.org/10.3389/fphar.2022.1042189,bone
159,https://doi.org/10.3389/fphar.2022.1042189,Lactobacillus spp
159,https://doi.org/10.3389/fphar.2022.1042189,gastrointestinal tract
159,https://doi.org/10.3389/fphar.2022.1042189,symptoms
159,https://doi.org/10.3389/fphar.2022.1042189,chronic obstructive pulmonary disease
159,https://doi.org/10.3389/fphar.2022.1042189,neuroinflammatory diseases
159,https://doi.org/10.3389/fphar.2022.1042189,inflammatory bowel disease
159,https://doi.org/10.3389/fphar.2022.1042189,chronic
159,https://doi.org/10.3389/fphar.2022.1042189,infections
159,https://doi.org/10.3389/fphar.2022.1042189,obesity
159,https://doi.org/10.3389/fphar.2022.1042189,diabetes
159,https://doi.org/10.3389/fphar.2022.1042189,oxidative stress response
159,https://doi.org/10.3389/fphar.2022.1042189,Osteoporosis
159,https://doi.org/10.3389/fphar.2022.1042189,bone inflammation
159,https://doi.org/10.3389/fphar.2022.1042189,immune
160,https://doi.org/10.7554/eLife.81453,diet
160,https://doi.org/10.7554/eLife.81453,motor deficits
160,https://doi.org/10.7554/eLife.81453,Parkinson's disease
