num_article,doi,term
105,https://doi.org/10.1016/j.phrs.2023.106952,psychiatric disorders
105,https://doi.org/10.1016/j.phrs.2023.106952,patients
105,https://doi.org/10.1016/j.phrs.2023.106952,inborn errors of metabolism
105,https://doi.org/10.1016/j.phrs.2023.106952,Gut microbiota
105,https://doi.org/10.1016/j.phrs.2023.106952,behavior
105,https://doi.org/10.1016/j.phrs.2023.106952,cognitive functions
105,https://doi.org/10.1016/j.phrs.2023.106952,gut-brain axis
105,https://doi.org/10.1016/j.phrs.2023.106952,GBA disorders
105,https://doi.org/10.1016/j.phrs.2023.106952,Tryptophan
105,https://doi.org/10.1016/j.phrs.2023.106952,metabolism
105,https://doi.org/10.1016/j.phrs.2023.106952,diets
105,https://doi.org/10.1016/j.phrs.2023.106952,neurodevelopment
105,https://doi.org/10.1016/j.phrs.2023.106952,cognitive deficits
105,https://doi.org/10.1016/j.phrs.2023.106952,Phenylketonuria
105,https://doi.org/10.1016/j.phrs.2023.106952,PKU
105,https://doi.org/10.1016/j.phrs.2023.106952,central nervous system
105,https://doi.org/10.1016/j.phrs.2023.106952,kynurenine
105,https://doi.org/10.1016/j.phrs.2023.106952,Trp metabolism
105,https://doi.org/10.1016/j.phrs.2023.106952,KYN pathway
105,https://doi.org/10.1016/j.phrs.2023.106952,neurotoxic
105,https://doi.org/10.1016/j.phrs.2023.106952,metabolites
105,https://doi.org/10.1016/j.phrs.2023.106952,neurodegenerative and inflammatory diseases
105,https://doi.org/10.1016/j.phrs.2023.106952,neurodegenerative diseases
105,https://doi.org/10.1016/j.phrs.2023.106952,inflammatory diseases
105,https://doi.org/10.1016/j.phrs.2023.106952,PKU patients
105,https://doi.org/10.1016/j.phrs.2023.106952,amino acid
105,https://doi.org/10.1016/j.phrs.2023.106952,medical foods
105,https://doi.org/10.1016/j.phrs.2023.106952,brain
105,https://doi.org/10.1016/j.phrs.2023.106952,IEMs
105,https://doi.org/10.1016/j.phrs.2023.106952,life
105,https://doi.org/10.1016/j.phrs.2023.106952,health
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Ginger
106,https://doi.org/10.1016/j.tjnut.2023.09.002,gastrointestinal microbiota
106,https://doi.org/10.1016/j.tjnut.2023.09.002,supplement
106,https://doi.org/10.1016/j.tjnut.2023.09.002,gut microbiota
106,https://doi.org/10.1016/j.tjnut.2023.09.002,gastrointestinal
106,https://doi.org/10.1016/j.tjnut.2023.09.002,microcrystalline cellulose
106,https://doi.org/10.1016/j.tjnut.2023.09.002,differential
106,https://doi.org/10.1016/j.tjnut.2023.09.002,16S rRNA gene sequencing
106,https://doi.org/10.1016/j.tjnut.2023.09.002,relative abundance
106,https://doi.org/10.1016/j.tjnut.2023.09.002,phylum
106,https://doi.org/10.1016/j.tjnut.2023.09.002,supplementation
106,https://doi.org/10.1016/j.tjnut.2023.09.002,genera
106,https://doi.org/10.1016/j.tjnut.2023.09.002,families
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Bacillaceae
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Blautia
106,https://doi.org/10.1016/j.tjnut.2023.09.002,family
106,https://doi.org/10.1016/j.tjnut.2023.09.002,Sphingomonadaceae
106,https://doi.org/10.1016/j.tjnut.2023.09.002,indigestion symptoms
106,https://doi.org/10.1016/j.tjnut.2023.09.002,adverse events
109,https://doi.org/10.5607/en23028,Lactobacillus reuteri
109,https://doi.org/10.5607/en23028,ATG-F4
109,https://doi.org/10.5607/en23028,Anhedonia
109,https://doi.org/10.5607/en23028,Mental health
109,https://doi.org/10.5607/en23028,gut dysbiosis
109,https://doi.org/10.5607/en23028,patients
109,https://doi.org/10.5607/en23028,major depressive disorder
109,https://doi.org/10.5607/en23028,fecal microbiota transplantation
109,https://doi.org/10.5607/en23028,probiotics treatment
109,https://doi.org/10.5607/en23028,gut microbiota
109,https://doi.org/10.5607/en23028,therapeutic effects
109,https://doi.org/10.5607/en23028,depressive-like behavior
109,https://doi.org/10.5607/en23028,chronic unpredictable stress
109,https://doi.org/10.5607/en23028,symptom
109,https://doi.org/10.5607/en23028,Serum
109,https://doi.org/10.5607/en23028,brain
109,https://doi.org/10.5607/en23028,metabolite concentrations
109,https://doi.org/10.5607/en23028,tryptophan metabolism
109,https://doi.org/10.5607/en23028,CUS
109,https://doi.org/10.5607/en23028,serotonin
109,https://doi.org/10.5607/en23028,Htr1a
109,https://doi.org/10.5607/en23028,medial prefrontal cortex
109,https://doi.org/10.5607/en23028,mice
109,https://doi.org/10.5607/en23028,mPFC
109,https://doi.org/10.5607/en23028,depressive symptoms
109,https://doi.org/10.5607/en23028,CUS-induced depressive-like behaviors
11,https://doi.org/10.1080/10408363.2024.2331477,iron therapy
11,https://doi.org/10.1080/10408363.2024.2331477,Iron deficiency
11,https://doi.org/10.1080/10408363.2024.2331477,health
11,https://doi.org/10.1080/10408363.2024.2331477,chronic
11,https://doi.org/10.1080/10408363.2024.2331477,infections
11,https://doi.org/10.1080/10408363.2024.2331477,conditions
11,https://doi.org/10.1080/10408363.2024.2331477,diseases
11,https://doi.org/10.1080/10408363.2024.2331477,absorption
11,https://doi.org/10.1080/10408363.2024.2331477,bioavailability
11,https://doi.org/10.1080/10408363.2024.2331477,deficiency
11,https://doi.org/10.1080/10408363.2024.2331477,anemia
11,https://doi.org/10.1080/10408363.2024.2331477,iron supplementation
11,https://doi.org/10.1080/10408363.2024.2331477,gastrointestinal
11,https://doi.org/10.1080/10408363.2024.2331477,side effects
11,https://doi.org/10.1080/10408363.2024.2331477,Low-dose iron therapy
11,https://doi.org/10.1080/10408363.2024.2331477,levels
11,https://doi.org/10.1080/10408363.2024.2331477,bacteria
11,https://doi.org/10.1080/10408363.2024.2331477,bifidobacteria
11,https://doi.org/10.1080/10408363.2024.2331477,Dysbiosis
11,https://doi.org/10.1080/10408363.2024.2331477,gut microbiota
11,https://doi.org/10.1080/10408363.2024.2331477,adverse effects
110,https://doi.org/10.3390/nu15214544,obstructive sleep apnea
110,https://doi.org/10.3390/nu15214544,microbiota
110,https://doi.org/10.3390/nu15214544,mendelian randomization
110,https://doi.org/10.3390/nu15214544,analyses
110,https://doi.org/10.3390/nu15214544,Two-sample
110,https://doi.org/10.3390/nu15214544,MR
110,https://doi.org/10.3390/nu15214544,variance
110,https://doi.org/10.3390/nu15214544,Multivariable MR
110,https://doi.org/10.3390/nu15214544,genus_Ruminococcaceae
110,https://doi.org/10.3390/nu15214544,Family_Ruminococcaceae
110,https://doi.org/10.3390/nu15214544,xylanophilum_group
110,https://doi.org/10.3390/nu15214544,leucine
110,https://doi.org/10.3390/nu15214544,risk factors
110,https://doi.org/10.3390/nu15214544,reverse MR analysis
112,https://doi.org/10.1016/j.csbj.2023.10.035,microbiome
112,https://doi.org/10.1016/j.csbj.2023.10.035,anxiety
112,https://doi.org/10.1016/j.csbj.2023.10.035,gut microbiome
112,https://doi.org/10.1016/j.csbj.2023.10.035,Gut microbiome composition
112,https://doi.org/10.1016/j.csbj.2023.10.035,depression
112,https://doi.org/10.1016/j.csbj.2023.10.035,mood disorders
112,https://doi.org/10.1016/j.csbj.2023.10.035,depressive and anxiety disorders
112,https://doi.org/10.1016/j.csbj.2023.10.035,depressive disorders
112,https://doi.org/10.1016/j.csbj.2023.10.035,anxiety disorders
112,https://doi.org/10.1016/j.csbj.2023.10.035,symptoms
112,https://doi.org/10.1016/j.csbj.2023.10.035,cohorts
112,https://doi.org/10.1016/j.csbj.2023.10.035,osteoarthritis
112,https://doi.org/10.1016/j.csbj.2023.10.035,healthy controls
112,https://doi.org/10.1016/j.csbj.2023.10.035,depressive symptoms
112,https://doi.org/10.1016/j.csbj.2023.10.035,genus
112,https://doi.org/10.1016/j.csbj.2023.10.035,meta-analyses
112,https://doi.org/10.1016/j.csbj.2023.10.035,genera
112,https://doi.org/10.1016/j.csbj.2023.10.035,Bifidobacterium
112,https://doi.org/10.1016/j.csbj.2023.10.035,Lachnospiraceae NK4A136 group
112,https://doi.org/10.1016/j.csbj.2023.10.035,prophylactic effect
113,https://doi.org/10.3390/nu15204391,Gut-Brain Axis
113,https://doi.org/10.3390/nu15204391,Gut Microbiome
113,https://doi.org/10.3390/nu15204391,SCFA
113,https://doi.org/10.3390/nu15204391,mental illness
113,https://doi.org/10.3390/nu15204391,mental function
113,https://doi.org/10.3390/nu15204391,etiology
113,https://doi.org/10.3390/nu15204391,infection
113,https://doi.org/10.3390/nu15204391,stress
113,https://doi.org/10.3390/nu15204391,pregnancy
113,https://doi.org/10.3390/nu15204391,schizophrenia
113,https://doi.org/10.3390/nu15204391,central nervous system
113,https://doi.org/10.3390/nu15204391,CNS
113,https://doi.org/10.3390/nu15204391,short-chain fatty acids
113,https://doi.org/10.3390/nu15204391,gut microbes
113,https://doi.org/10.3390/nu15204391,SCFAs
113,https://doi.org/10.3390/nu15204391,microglia
113,https://doi.org/10.3390/nu15204391,neurotransmitters
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,gut-microbiota-brain axis
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,subdiaphragmatic vagus nerve
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,chronic inflammatory pain
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,impairment
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,CIP
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,Freund's adjuvant
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,16S rRNA analysis
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,diversity
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,CFA
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,fecal microbiota transplantation
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,subdiaphragmatic vagotomy
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,relative abundance
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,bacterial
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,genus
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,species
118,https://doi.org/10.1016/j.jpsychires.2023.09.003,FMT
119,https://doi.org/10.1097/QCO.0000000000000959,post-acute Coronavirus disease (COVID)-19
119,https://doi.org/10.1097/QCO.0000000000000959,patients
119,https://doi.org/10.1097/QCO.0000000000000959,coronavirus disease
119,https://doi.org/10.1097/QCO.0000000000000959,gastrointestinal
119,https://doi.org/10.1097/QCO.0000000000000959,symptoms
119,https://doi.org/10.1097/QCO.0000000000000959,severe acute respiratory syndrome coronavirus-2
119,https://doi.org/10.1097/QCO.0000000000000959,GI infections
119,https://doi.org/10.1097/QCO.0000000000000959,viral infection
119,https://doi.org/10.1097/QCO.0000000000000959,postinfection
119,https://doi.org/10.1097/QCO.0000000000000959,disorders of gut-brain interaction
119,https://doi.org/10.1097/QCO.0000000000000959,COVID-19
119,https://doi.org/10.1097/QCO.0000000000000959,controls
119,https://doi.org/10.1097/QCO.0000000000000959,IBS
119,https://doi.org/10.1097/QCO.0000000000000959,anosmia
119,https://doi.org/10.1097/QCO.0000000000000959,antibiotics
119,https://doi.org/10.1097/QCO.0000000000000959,hospitalization
119,https://doi.org/10.1097/QCO.0000000000000959,enteroendocrine system
119,https://doi.org/10.1097/QCO.0000000000000959,SARS-CoV2 infection
120,https://doi.org/10.1038/s41380-023-02216-7,microbiota dysbiosis
120,https://doi.org/10.1038/s41380-023-02216-7,mice
120,https://doi.org/10.1038/s41380-023-02216-7,patients
120,https://doi.org/10.1038/s41380-023-02216-7,condition
120,https://doi.org/10.1038/s41380-023-02216-7,gut microbiota dysbiosis
120,https://doi.org/10.1038/s41380-023-02216-7,AD
120,https://doi.org/10.1038/s41380-023-02216-7,AD pathogenesis
120,https://doi.org/10.1038/s41380-023-02216-7,animal studies
120,https://doi.org/10.1038/s41380-023-02216-7,mass
120,https://doi.org/10.1038/s41380-023-02216-7,site-mutations
120,https://doi.org/10.1038/s41380-023-02216-7,feces
120,https://doi.org/10.1038/s41380-023-02216-7,Gavage
120,https://doi.org/10.1038/s41380-023-02216-7,Lactobacillus
120,https://doi.org/10.1038/s41380-023-02216-7,Bifidobacterium
120,https://doi.org/10.1038/s41380-023-02216-7,microbiota
120,https://doi.org/10.1038/s41380-023-02216-7,acetylation
120,https://doi.org/10.1038/s41380-023-02216-7,GSK3β
120,https://doi.org/10.1038/s41380-023-02216-7,lysine 15
122,https://doi.org/10.1080/08039488.2023.2223572,extracellular vesicles
122,https://doi.org/10.1080/08039488.2023.2223572,bacteria
122,https://doi.org/10.1080/08039488.2023.2223572,intestinal cells
122,https://doi.org/10.1080/08039488.2023.2223572,patients
122,https://doi.org/10.1080/08039488.2023.2223572,EV
122,https://doi.org/10.1080/08039488.2023.2223572,host
122,https://doi.org/10.1080/08039488.2023.2223572,intestinal epithelium
122,https://doi.org/10.1080/08039488.2023.2223572,gene expression
122,https://doi.org/10.1080/08039488.2023.2223572,Bacterial EV
122,https://doi.org/10.1080/08039488.2023.2223572,intestine
122,https://doi.org/10.1080/08039488.2023.2223572,tissues
122,https://doi.org/10.1080/08039488.2023.2223572,biomolecules
122,https://doi.org/10.1080/08039488.2023.2223572,gut microbiota
122,https://doi.org/10.1080/08039488.2023.2223572,bactEV
122,https://doi.org/10.1080/08039488.2023.2223572,psychotic patients
122,https://doi.org/10.1080/08039488.2023.2223572,proteins
122,https://doi.org/10.1080/08039488.2023.2223572,lipopolysaccharide
122,https://doi.org/10.1080/08039488.2023.2223572,psychosis
122,https://doi.org/10.1080/08039488.2023.2223572,LPS levels
122,https://doi.org/10.1080/08039488.2023.2223572,Metaproteome analyses
122,https://doi.org/10.1080/08039488.2023.2223572,Firmicutes
122,https://doi.org/10.1080/08039488.2023.2223572,Bacteroidetes
122,https://doi.org/10.1080/08039488.2023.2223572,blood
122,https://doi.org/10.1080/08039488.2023.2223572,systemic circulation
122,https://doi.org/10.1080/08039488.2023.2223572,brain
126,https://doi.org/10.3390/molecules28196811,Compounds
126,https://doi.org/10.3390/molecules28196811,Intestinal Inflammation
126,https://doi.org/10.3390/molecules28196811,Humans
126,https://doi.org/10.3390/molecules28196811,chronic
126,https://doi.org/10.3390/molecules28196811,gastrointestinal disorder
126,https://doi.org/10.3390/molecules28196811,pathophysiology
126,https://doi.org/10.3390/molecules28196811,mental health
126,https://doi.org/10.3390/molecules28196811,cellular signaling pathways
126,https://doi.org/10.3390/molecules28196811,immunity
126,https://doi.org/10.3390/molecules28196811,gut microbiota
126,https://doi.org/10.3390/molecules28196811,pathogenesis
126,https://doi.org/10.3390/molecules28196811,medicinal drugs
128,https://doi.org/10.1016/j.isci.2023.107515,colorectal cancer
128,https://doi.org/10.1016/j.isci.2023.107515,IL-10
128,https://doi.org/10.1016/j.isci.2023.107515,abundance
128,https://doi.org/10.1016/j.isci.2023.107515,branch chains
128,https://doi.org/10.1016/j.isci.2023.107515,neurons
128,https://doi.org/10.1016/j.isci.2023.107515,tumor tissue
128,https://doi.org/10.1016/j.isci.2023.107515,patients
128,https://doi.org/10.1016/j.isci.2023.107515,CRC
128,https://doi.org/10.1016/j.isci.2023.107515,bacteria
128,https://doi.org/10.1016/j.isci.2023.107515,immune response
128,https://doi.org/10.1016/j.isci.2023.107515,biglycan deficiency
128,https://doi.org/10.1016/j.isci.2023.107515,BGN deficiency
128,https://doi.org/10.1016/j.isci.2023.107515,allograft
128,https://doi.org/10.1016/j.isci.2023.107515,cell
128,https://doi.org/10.1016/j.isci.2023.107515,interleukin-10 expression
128,https://doi.org/10.1016/j.isci.2023.107515,chondroitin sulfate
128,https://doi.org/10.1016/j.isci.2023.107515,host
128,https://doi.org/10.1016/j.isci.2023.107515,gut microbiota
129,https://doi.org/10.3389/fnut.2023.1234549,diet intervention
129,https://doi.org/10.3389/fnut.2023.1234549,depression symptoms
129,https://doi.org/10.3389/fnut.2023.1234549,microbiota
129,https://doi.org/10.3389/fnut.2023.1234549,metabolite profiles
129,https://doi.org/10.3389/fnut.2023.1234549,diet
129,https://doi.org/10.3389/fnut.2023.1234549,gut microorganisms
129,https://doi.org/10.3389/fnut.2023.1234549,humans
129,https://doi.org/10.3389/fnut.2023.1234549,food
129,https://doi.org/10.3389/fnut.2023.1234549,mental health
129,https://doi.org/10.3389/fnut.2023.1234549,stool samples
129,https://doi.org/10.3389/fnut.2023.1234549,diversity
129,https://doi.org/10.3389/fnut.2023.1234549,gut microbiome
129,https://doi.org/10.3389/fnut.2023.1234549,metabolites
130,https://doi.org/10.3390/microorganisms11092245,Gut Microbiota Composition
130,https://doi.org/10.3390/microorganisms11092245,Executive function
130,https://doi.org/10.3390/microorganisms11092245,cognitive control
130,https://doi.org/10.3390/microorganisms11092245,EER
130,https://doi.org/10.3390/microorganisms11092245,mental
130,https://doi.org/10.3390/microorganisms11092245,physical health
130,https://doi.org/10.3390/microorganisms11092245,Gut
130,https://doi.org/10.3390/microorganisms11092245,biomarker
130,https://doi.org/10.3390/microorganisms11092245,mental problems
130,https://doi.org/10.3390/microorganisms11092245,GM
130,https://doi.org/10.3390/microorganisms11092245,GM compositions
130,https://doi.org/10.3390/microorganisms11092245,EF
130,https://doi.org/10.3390/microorganisms11092245,diversity
130,https://doi.org/10.3390/microorganisms11092245,genus
130,https://doi.org/10.3390/microorganisms11092245,16S rRNA gene sequencing
130,https://doi.org/10.3390/microorganisms11092245,abundance
130,https://doi.org/10.3390/microorganisms11092245,genera
130,https://doi.org/10.3390/microorganisms11092245,Actinomyces
130,https://doi.org/10.3390/microorganisms11092245,CC
130,https://doi.org/10.3390/microorganisms11092245,EERrisk
132,https://doi.org/10.1038/s41380-023-02287-6,host
132,https://doi.org/10.1038/s41380-023-02287-6,microbiome
132,https://doi.org/10.1038/s41380-023-02287-6,body
132,https://doi.org/10.1038/s41380-023-02287-6,microbiota
132,https://doi.org/10.1038/s41380-023-02287-6,gut microbiota
132,https://doi.org/10.1038/s41380-023-02287-6,gastrointestinal tract
132,https://doi.org/10.1038/s41380-023-02287-6,psychiatric
132,https://doi.org/10.1038/s41380-023-02287-6,immune system
132,https://doi.org/10.1038/s41380-023-02287-6,periodontitis
132,https://doi.org/10.1038/s41380-023-02287-6,postmortem
132,https://doi.org/10.1038/s41380-023-02287-6,brain samples
132,https://doi.org/10.1038/s41380-023-02287-6,oral bacteria
132,https://doi.org/10.1038/s41380-023-02287-6,biomarkers
134,https://doi.org/10.1016/j.micres.2023.127440,Gut microbes
134,https://doi.org/10.1016/j.micres.2023.127440,central nervous system
134,https://doi.org/10.1016/j.micres.2023.127440,disorders
134,https://doi.org/10.1016/j.micres.2023.127440,Alzheimer's disease
134,https://doi.org/10.1016/j.micres.2023.127440,quality of life
134,https://doi.org/10.1016/j.micres.2023.127440,patients
134,https://doi.org/10.1016/j.micres.2023.127440,therapies
134,https://doi.org/10.1016/j.micres.2023.127440,diseases
134,https://doi.org/10.1016/j.micres.2023.127440,gut microbiome
134,https://doi.org/10.1016/j.micres.2023.127440,gut microbiota
134,https://doi.org/10.1016/j.micres.2023.127440,metabolites
134,https://doi.org/10.1016/j.micres.2023.127440,pathogenesis
134,https://doi.org/10.1016/j.micres.2023.127440,CNS disorders
135,https://doi.org/10.1016/j.jaci.2023.02.034,Gut microbiota
135,https://doi.org/10.1016/j.jaci.2023.02.034,siblings
135,https://doi.org/10.1016/j.jaci.2023.02.034,allergic disease
135,https://doi.org/10.1016/j.jaci.2023.02.034,IgE-mediated food allergy
135,https://doi.org/10.1016/j.jaci.2023.02.034,birth cohort
135,https://doi.org/10.1016/j.jaci.2023.02.034,fecal samples
135,https://doi.org/10.1016/j.jaci.2023.02.034,skin prick test
135,https://doi.org/10.1016/j.jaci.2023.02.034,16S rRNA gene amplicon sequencing
135,https://doi.org/10.1016/j.jaci.2023.02.034,scores
135,https://doi.org/10.1016/j.jaci.2023.02.034,fecal amplicon sequence variants
135,https://doi.org/10.1016/j.jaci.2023.02.034,CI
135,https://doi.org/10.1016/j.jaci.2023.02.034,ratio
136,https://doi.org/10.1016/j.soard.2023.02.022,diet
136,https://doi.org/10.1016/j.soard.2023.02.022,gut microbiota
136,https://doi.org/10.1016/j.soard.2023.02.022,brain function
136,https://doi.org/10.1016/j.soard.2023.02.022,Bariatric surgery
136,https://doi.org/10.1016/j.soard.2023.02.022,cognitive function
136,https://doi.org/10.1016/j.soard.2023.02.022,cognition
136,https://doi.org/10.1016/j.soard.2023.02.022,patients
136,https://doi.org/10.1016/j.soard.2023.02.022,mass
136,https://doi.org/10.1016/j.soard.2023.02.022,surgery
136,https://doi.org/10.1016/j.soard.2023.02.022,Cluster analyses
137,https://doi.org/10.1007/s00702-023-02620-x,Ketogenic diet
137,https://doi.org/10.1007/s00702-023-02620-x,mood disorders
137,https://doi.org/10.1007/s00702-023-02620-x,animal models
137,https://doi.org/10.1007/s00702-023-02620-x,major depressive disorder
137,https://doi.org/10.1007/s00702-023-02620-x,bipolar disorder
137,https://doi.org/10.1007/s00702-023-02620-x,diets
137,https://doi.org/10.1007/s00702-023-02620-x,epilepsy
137,https://doi.org/10.1007/s00702-023-02620-x,clinical studies
137,https://doi.org/10.1007/s00702-023-02620-x,Animal
137,https://doi.org/10.1007/s00702-023-02620-x,KD
137,https://doi.org/10.1007/s00702-023-02620-x,Ketone bodies
137,https://doi.org/10.1007/s00702-023-02620-x,monoaminergic circuits
137,https://doi.org/10.1007/s00702-023-02620-x,pathophysiological pathways
137,https://doi.org/10.1007/s00702-023-02620-x,Gut microbiome
137,https://doi.org/10.1007/s00702-023-02620-x,Gut microbiota composition
137,https://doi.org/10.1007/s00702-023-02620-x,mental health
137,https://doi.org/10.1007/s00702-023-02620-x,metabolism
137,https://doi.org/10.1007/s00702-023-02620-x,weight
142,https://doi.org/10.1039/d3fo01332d,Flavonoids
142,https://doi.org/10.1039/d3fo01332d,Seabuckthorn
142,https://doi.org/10.1039/d3fo01332d,CUMS-induced depressive disorder
142,https://doi.org/10.1039/d3fo01332d,gut microbiota
142,https://doi.org/10.1039/d3fo01332d,quercetin
142,https://doi.org/10.1039/d3fo01332d,food homology
142,https://doi.org/10.1039/d3fo01332d,Major depressive disorders
142,https://doi.org/10.1039/d3fo01332d,mental health
142,https://doi.org/10.1039/d3fo01332d,Chronic unpredictable mild stress
142,https://doi.org/10.1039/d3fo01332d,depressive-like symptoms
142,https://doi.org/10.1039/d3fo01332d,mice
142,https://doi.org/10.1039/d3fo01332d,mouse
142,https://doi.org/10.1039/d3fo01332d,SBF
142,https://doi.org/10.1039/d3fo01332d,depressive behaviors
142,https://doi.org/10.1039/d3fo01332d,abundance
142,https://doi.org/10.1039/d3fo01332d,Lachnospiraceae
142,https://doi.org/10.1039/d3fo01332d,health food supplement
146,https://doi.org/10.1053/j.ajkd.2022.12.012,Proton Pump Inhibitor
146,https://doi.org/10.1053/j.ajkd.2022.12.012,Health-Related Quality of Life
146,https://doi.org/10.1053/j.ajkd.2022.12.012,Kidney
146,https://doi.org/10.1053/j.ajkd.2022.12.012,proton pump inhibitors
146,https://doi.org/10.1053/j.ajkd.2022.12.012,gut microbiota
146,https://doi.org/10.1053/j.ajkd.2022.12.012,iron
146,https://doi.org/10.1053/j.ajkd.2022.12.012,magnesium deficiency
146,https://doi.org/10.1053/j.ajkd.2022.12.012,pathogenesis
146,https://doi.org/10.1053/j.ajkd.2022.12.012,PPI
146,https://doi.org/10.1053/j.ajkd.2022.12.012,fatigue
146,https://doi.org/10.1053/j.ajkd.2022.12.012,Checklist Individual Strength
146,https://doi.org/10.1053/j.ajkd.2022.12.012,CI
147,https://doi.org/10.3389/fmicb.2023.1203678,gut microbiota
147,https://doi.org/10.3389/fmicb.2023.1203678,patients
147,https://doi.org/10.3389/fmicb.2023.1203678,alcohol dependence
147,https://doi.org/10.3389/fmicb.2023.1203678,AD
147,https://doi.org/10.3389/fmicb.2023.1203678,16S rRNA sequence libraries
147,https://doi.org/10.3389/fmicb.2023.1203678,healthy controls
147,https://doi.org/10.3389/fmicb.2023.1203678,bacteria
147,https://doi.org/10.3389/fmicb.2023.1203678,α-diversity
147,https://doi.org/10.3389/fmicb.2023.1203678,intestinal microbiota
147,https://doi.org/10.3389/fmicb.2023.1203678,Principal coordinate analysis
147,https://doi.org/10.3389/fmicb.2023.1203678,genera
147,https://doi.org/10.3389/fmicb.2023.1203678,intestinal microbiota composition
147,https://doi.org/10.3389/fmicb.2023.1203678,PACS
151,https://doi.org/10.3390/nu15143258,Gut Microbiota
151,https://doi.org/10.3390/nu15143258,Mental Disorders
151,https://doi.org/10.3390/nu15143258,anxiety
151,https://doi.org/10.3390/nu15143258,prevention
151,https://doi.org/10.3390/nu15143258,treatment
151,https://doi.org/10.3390/nu15143258,Firmicutes
151,https://doi.org/10.3390/nu15143258,mental health
151,https://doi.org/10.3390/nu15143258,gut microbiota dysbiosis
151,https://doi.org/10.3390/nu15143258,probiotics
151,https://doi.org/10.3390/nu15143258,Lactobacillus
151,https://doi.org/10.3390/nu15143258,prebiotics
151,https://doi.org/10.3390/nu15143258,postbiotics
151,https://doi.org/10.3390/nu15143258,spices
151,https://doi.org/10.3390/nu15143258,pharmaceuticals
154,https://doi.org/10.3389/fnut.2023.1206468,Prebiotics
154,https://doi.org/10.3389/fnut.2023.1206468,gut microbiota
